niche_user Novelty Normal,niche_user PL Normal,niche_user KLD Normal,niche_user NCDG Normal,niche_user coverage,niche_user DPF,niche_user normalized_DPF,niche_user coverage_category_I1,niche_user coverage_category_I2,niche_user normalized_coverage_category_I1,niche_user normalized_coverage_category_I2,blockbuster Novelty Normal,blockbuster PL Normal,blockbuster KLD Normal,blockbuster NCDG Normal,blockbuster coverage,blockbuster DPF,blockbuster normalized_DPF,blockbuster coverage_category_I1,blockbuster coverage_category_I2,blockbuster normalized_coverage_category_I1,blockbuster normalized_coverage_category_I2,diverse Novelty Normal,diverse PL Normal,diverse KLD Normal,diverse NCDG Normal,diverse coverage,diverse DPF,diverse normalized_DPF,diverse coverage_category_I1,diverse coverage_category_I2,diverse normalized_coverage_category_I1,diverse normalized_coverage_category_I2,Learning Rate,learning_rate_factor,batch_size,dropout,max_grad_norm,noise_multiplier,latent_dim,mlp_layer_sizes,num_epochs,step_size,gamma,delta,Test Losses,Train Losses,KLD_test,NDCG_test,recall_test,Total MRR,Calibrated_MRR,NDCG_normal,Calibrated_NDCG,average_recall,average_recall_calibrated,KLD_Normal,KLD_Calibrated,normal_PL,Calibrated_PL,novelty_normal,Calibrated_novelty,Coverage,exposure_I1,exposure_I2,DPF,normalized_DPF,normalized_exposure_1,normalized_exposure_2,PL_per_category,kld_pre_category,ndcg_per_category,epsilon,model_name
21.59026256496798,2.1204665793031356,1.818634364167895,0.010007923043569086,0.0402,0.19901610017889088,0.9822222222222223,0.19946332737030412,0.0004472271914132379,0.9911111111111112,0.008888888888888889,21.559005413785236,2.1204665793031356,1.3590468497505426,0.020968047789376835,0.0508,0.24955277280858673,0.971830985915493,0.2504472271914132,0.0008944543828264759,0.9859154929577465,0.014084507042253521,21.562264887181883,2.1204665793031356,1.456389816718196,0.003729114076130584,0.0615,0.299865831842576,0.9593023255813953,0.30143112701252234,0.0015652951699463328,0.9796511627906976,0.020348837209302327,0.001,None,920,None,None,None,None,None,100,None,None,None,27.67808246612549,42.8759799861908,6.472835291006368,0.025923840101851715,0.08828828828828827,None,None,0.025923840101851715,None,0.08828828828828827,None,6.472835291006368,None,2.1204665793031356,None,21.56510985893216,None,0.0751,0.36493738819320215,0.0026833631484794273,0.3622540250447227,0.9428571428571428,0.9714285714285714,0.02857142857142857,"{'I2': 0.06999041227229154, 'I1': 1.494347528381822}","{'I1': 2.215058128548263, 'I2': 3.3602099942528443}","{'I2': 0.0, 'I1': 0.013783822489750828}",1.0,DP_vae_Yelp
21.59026256496798,2.1204665793031356,1.818634364167895,0.010007923043569086,0.0402,0.19901610017889088,0.9822222222222223,0.19946332737030412,0.0004472271914132379,0.9911111111111112,0.008888888888888889,21.559005413785236,2.1204665793031356,1.3590468497505426,0.020968047789376835,0.0508,0.24955277280858673,0.971830985915493,0.2504472271914132,0.0008944543828264759,0.9859154929577465,0.014084507042253521,21.562264887181883,2.1204665793031356,1.456389816718196,0.003729114076130584,0.0615,0.299865831842576,0.9593023255813953,0.30143112701252234,0.0015652951699463328,0.9796511627906976,0.020348837209302327,0.001,None,920,None,None,None,None,None,100,None,None,None,27.67808246612549,42.8759799861908,6.472835291006368,0.025923840101851715,0.08828828828828827,None,None,0.025923840101851715,None,0.08828828828828827,None,6.472835291006368,None,2.1204665793031356,None,21.56510985893216,None,0.0751,0.36493738819320215,0.0026833631484794273,0.3622540250447227,0.9428571428571428,0.9714285714285714,0.02857142857142857,"{'I1': 1.494347528381822, 'I2': 0.06999041227229154}","{'I1': 2.215058128548263, 'I2': 3.3602099942528443}","{'I1': 0.013783822489750828, 'I2': 0.0}",1.0,DP_vae_Yelp
21.228723788933923,2.281273248460366,1.8134505232154934,0.007944127303087349,0.0411,0.20273357656035915,0.9739130434782608,0.20340501792114696,0.0006714413607878246,0.9869565217391304,0.013043478260869565,21.22919579408298,2.281273248460366,1.3831553587811947,0.014459153847496773,0.0552,0.26792275135331134,0.948220064724919,0.26971326164874554,0.0017905102954341987,0.9741100323624595,0.025889967637540454,21.237980951770997,2.281273248460366,1.4505150760724326,0.009576411454190472,0.0669,0.3172075098750814,0.9144385026737969,0.3207885304659498,0.0035810205908683975,0.9572192513368984,0.0427807486631016,0.001,None,922,None,None,None,None,None,100,None,None,None,27.726024627685547,41.950939331054684,6.492318854474716,0.03304783328519767,0.11197864531197865,None,None,0.03304783328519767,None,0.11197864531197865,None,6.492318854474716,None,2.281273248460366,None,21.23387838110065,None,0.0821,0.38799283154121866,0.005819158460161146,0.38217367308105754,0.8867102396514162,0.9433551198257081,0.05664488017429194,"{'I1': 1.593909865770243, 'I2': 0.24630978153906727}","{'I1': 2.2102186238016435, 'I2': 4.770150469001303}","{'I1': 0.014820864803879166, 'I2': 0.0}",4.0,DP_vae_Yelp
21.228723788933923,2.281273248460366,1.8134505232154934,0.007944127303087349,0.0411,0.20273357656035915,0.9739130434782608,0.20340501792114696,0.0006714413607878246,0.9869565217391304,0.013043478260869565,21.22919579408298,2.281273248460366,1.3831553587811947,0.014459153847496773,0.0552,0.26792275135331134,0.948220064724919,0.26971326164874554,0.0017905102954341987,0.9741100323624595,0.025889967637540454,21.237980951770997,2.281273248460366,1.4505150760724326,0.009576411454190472,0.0669,0.3172075098750814,0.9144385026737969,0.3207885304659498,0.0035810205908683975,0.9572192513368984,0.0427807486631016,0.001,None,922,None,None,None,None,None,100,None,None,None,27.726024627685547,41.950939331054684,6.492318854474716,0.03304783328519767,0.11197864531197865,None,None,0.03304783328519767,None,0.11197864531197865,None,6.492318854474716,None,2.281273248460366,None,21.23387838110065,None,0.0821,0.38799283154121866,0.005819158460161146,0.38217367308105754,0.8867102396514162,0.9433551198257081,0.05664488017429194,"{'I2': 0.24630978153906727, 'I1': 1.593909865770243}","{'I1': 2.2102186238016435, 'I2': 4.770150469001303}","{'I2': 0.0, 'I1': 0.014820864803879166}",4.0,DP_vae_Yelp
21.178342615788274,2.3183158750339863,1.8100394484173072,0.009676014909932773,0.0386,0.19096641040029033,0.9814814814814814,0.19141323792486584,0.00044682752457551384,0.9907407407407407,0.009259259259259259,21.168647808682266,2.3183158750339863,1.3678209895397972,0.00863745920080265,0.0522,0.25111986647930284,0.9383561643835616,0.25313059033989266,0.0020107238605898124,0.9691780821917808,0.030821917808219176,21.205905134540277,2.3183158750339863,1.458066619347151,0.010435942190880478,0.0676,0.3224536026768086,0.9259259259259258,0.32558139534883723,0.003127792672028597,0.9629629629629629,0.037037037037037035,0.001,None,922,None,None,None,None,None,100,None,None,None,27.73593807220459,42.28530038833618,6.484695255863853,0.03525532239646662,0.12457457457457456,None,None,0.03525532239646662,None,0.12457457457457456,None,6.484695255863853,None,2.3183158750339863,None,21.190023946994057,None,0.0819,0.389087656529517,0.0051385165326184095,0.38394913999689856,0.8995633187772927,0.9497816593886463,0.05021834061135371,"{'I2': 0.12280701754385955, 'I1': 1.625308532024661}","{'I1': 2.2105007208520115, 'I2': 4.151303362898923}","{'I2': 0.0, 'I1': 0.013152913244885054}",8.0,DP_vae_Yelp
21.178342615788274,2.3183158750339863,1.8100394484173072,0.009676014909932773,0.0386,0.19096641040029033,0.9814814814814814,0.19141323792486584,0.00044682752457551384,0.9907407407407407,0.009259259259259259,21.168647808682266,2.3183158750339863,1.3678209895397972,0.00863745920080265,0.0522,0.25111986647930284,0.9383561643835616,0.25313059033989266,0.0020107238605898124,0.9691780821917808,0.030821917808219176,21.205905134540277,2.3183158750339863,1.458066619347151,0.010435942190880478,0.0676,0.3224536026768086,0.9259259259259258,0.32558139534883723,0.003127792672028597,0.9629629629629629,0.037037037037037035,0.001,None,922,None,None,None,None,None,100,None,None,None,27.73593807220459,42.28530038833618,6.484695255863853,0.03525532239646662,0.12457457457457456,None,None,0.03525532239646662,None,0.12457457457457456,None,6.484695255863853,None,2.3183158750339863,None,21.190023946994057,None,0.0819,0.389087656529517,0.0051385165326184095,0.38394913999689856,0.8995633187772927,0.9497816593886463,0.05021834061135371,"{'I1': 1.625308532024661, 'I2': 0.12280701754385955}","{'I1': 2.2105007208520115, 'I2': 4.151303362898923}","{'I1': 0.013152913244885054, 'I2': 0.0}",8.0,DP_vae_Yelp
21.237440791849657,2.2743554323412445,1.8063976633858705,0.011956599299128153,0.0445,0.21824766874333554,0.9678714859437751,0.21914132379248658,0.0008936550491510277,0.9839357429718876,0.01606425702811245,21.20821685275523,2.2743554323412445,1.3750620746714275,0.0193136666252341,0.0567,0.2712454897597363,0.9305993690851735,0.2737030411449016,0.0024575513851653264,0.9652996845425867,0.03470031545741325,21.2313388680213,2.2743554323412445,1.4550465153642074,0.005690961651636414,0.0728,0.34056770276297677,0.8968058968058967,0.34525939177101966,0.004691689008042895,0.9484029484029484,0.051597051597051594,0.001,None,922,None,None,None,None,None,100,None,None,None,27.659646034240723,41.02826192855835,6.4850091881396175,0.039567096819536525,0.11548214881548216,None,None,0.039567096819536525,None,0.11548214881548216,None,6.4850091881396175,None,2.2743554323412445,None,21.224718105663943,None,0.0901,0.4203935599284436,0.007596067917783735,0.4127974920106599,0.8650793650793651,0.9325396825396826,0.06746031746031746,"{'I2': 0.350828729281768, 'I1': 1.5954340392177642}","{'I1': 2.2088864363347036, 'I2': 4.4140603233546445}","{'I2': 0.0, 'I1': 0.014840679244279628}",10.0,DP_vae_Yelp
21.237440791849657,2.2743554323412445,1.8063976633858705,0.011956599299128153,0.0445,0.21824766874333554,0.9678714859437751,0.21914132379248658,0.0008936550491510277,0.9839357429718876,0.01606425702811245,21.20821685275523,2.2743554323412445,1.3750620746714275,0.0193136666252341,0.0567,0.2712454897597363,0.9305993690851735,0.2737030411449016,0.0024575513851653264,0.9652996845425867,0.03470031545741325,21.2313388680213,2.2743554323412445,1.4550465153642074,0.005690961651636414,0.0728,0.34056770276297677,0.8968058968058967,0.34525939177101966,0.004691689008042895,0.9484029484029484,0.051597051597051594,0.001,None,922,None,None,None,None,None,100,None,None,None,27.659646034240723,41.02826192855835,6.4850091881396175,0.039567096819536525,0.11548214881548216,None,None,0.039567096819536525,None,0.11548214881548216,None,6.4850091881396175,None,2.2743554323412445,None,21.224718105663943,None,0.0901,0.4203935599284436,0.007596067917783735,0.4127974920106599,0.8650793650793651,0.9325396825396826,0.06746031746031746,"{'I2': 0.350828729281768, 'I1': 1.5954340392177642}","{'I1': 2.2088864363347036, 'I2': 4.4140603233546445}","{'I2': 0.0, 'I1': 0.014840679244279628}",10.0,DP_vae_Yelp
21.54296170811751,2.209896083031892,1.8245912615797937,0.004742268249613153,0.0383,0.18805903398926654,0.97196261682243,0.1887298747763864,0.0006708407871198568,0.985981308411215,0.014018691588785047,21.51654875824011,2.209896083031892,1.3599938928410449,0.01638965833194931,0.0497,0.23971377459749552,0.9424460431654675,0.24150268336314848,0.0017889087656529517,0.9712230215827338,0.02877697841726619,21.494920190467482,2.209896083031892,1.4547357349553616,0.0062774455378844865,0.0551,0.27213774597495527,0.9805194805194806,0.27280858676207514,0.0006708407871198568,0.9902597402597403,0.00974025974025974,0.001,None,920,None,None,None,None,None,100,None,None,None,27.857683181762695,43.296352262496946,6.472235955497159,0.024072163673076498,0.09129129129129128,None,None,0.024072163673076498,None,0.09129129129129128,None,6.472235955497159,None,2.209896083031892,None,21.50857601606926,None,0.0686,0.33273703041144903,0.0026833631484794273,0.3300536672629696,0.9375,0.96875,0.03125,"{'I1': 1.5652311536697603, 'I2': 0.2446808510638298}","{'I1': 2.216607969672698, 'I2': 4.150749985043784}","{'I1': 0.012669560608582904, 'I2': 0.0}",1.0,DP_vae_Yelp
21.22343565562412,2.2803465943790777,1.8025342871353134,0.0048424681602848435,0.0408,0.20094146186501863,0.9736842105263157,0.20161290322580644,0.0006714413607878246,0.9868421052631579,0.013157894736842105,21.20795022173387,2.2803465943790777,1.3869827351783404,0.009912927058752805,0.0504,0.24484907410081408,0.950354609929078,0.246415770609319,0.001566696508504924,0.975177304964539,0.024822695035460994,21.251038330080583,2.2803465943790777,1.4473477183568473,0.007466862139222532,0.0692,0.3310959976639938,0.9276485788113695,0.3342293906810036,0.003133393017009848,0.9638242894056848,0.03617571059431524,0.001,None,922,None,None,None,None,None,100,None,None,None,27.73206329345703,42.11810150146484,6.483104507035422,0.03674716980071236,0.10914247580914248,None,None,0.03674716980071236,None,0.10914247580914248,None,6.483104507035422,None,2.2803465943790777,None,21.233340460441635,None,0.0813,0.38620071684587814,0.005371530886302597,0.38082918595957554,0.8945054945054944,0.9472527472527472,0.05274725274725275,"{'I2': 0.2127428502473754, 'I1': 1.5982647565865764}","{'I1': 2.209379983783833, 'I2': 4.018340678160574}","{'I2': 0.0, 'I1': 0.010709127258430269}",4.0,DP_vae_Yelp
