niche_user Novelty Normal,niche_user Novelty Calibrated,niche_user MRR Normal,niche_user MRR Calibrated,niche_user PL Normal,niche_user PL Calibrated,niche_user KLD Normal,niche_user KLD Calibrated,niche_user NCDG Normal,niche_user coverage,niche_user DPF,niche_user normalized_DPF,niche_user coverage_category_I1,niche_user coverage_category_I2,niche_user normalized_coverage_category_I1,niche_user normalized_coverage_category_I2,blockbuster Novelty Normal,blockbuster Novelty Calibrated,blockbuster MRR Normal,blockbuster MRR Calibrated,blockbuster PL Normal,blockbuster PL Calibrated,blockbuster KLD Normal,blockbuster KLD Calibrated,blockbuster NCDG Normal,blockbuster coverage,blockbuster DPF,blockbuster normalized_DPF,blockbuster coverage_category_I1,blockbuster coverage_category_I2,blockbuster normalized_coverage_category_I1,blockbuster normalized_coverage_category_I2,diverse Novelty Normal,diverse Novelty Calibrated,diverse MRR Normal,diverse MRR Calibrated,diverse PL Normal,diverse PL Calibrated,diverse KLD Normal,diverse KLD Calibrated,diverse NCDG Normal,diverse coverage,diverse DPF,diverse normalized_DPF,diverse coverage_category_I1,diverse coverage_category_I2,diverse normalized_coverage_category_I1,diverse normalized_coverage_category_I2,Learning Rate,learning_rate_factor,batch_size,dropout,latent_dim,mlp_layer_sizes,num_epochs,step_size,gamma,delta,Test Losses,Train Losses,KLD_test,NDCG_test,recall_test,Total MRR,Calibrated_MRR,NDCG_normal,Calibrated_NDCG,average_recall,average_recall_calibrated,KLD_Normal,KLD_Calibrated,normal_PL,Calibrated_PL,novelty_normal,Calibrated_novelty,Coverage,exposure_I1,exposure_I2,DPF,normalized_DPF,normalized_exposure_1,normalized_exposure_2,PL_per_category,kld_pre_category,ndcg_per_category,model_name,epsilon
0.06777935026595147,0.04911513386982174,0.01915668106968391,0.01801921392192676,0.6332602655727031,0.15235666776129636,3.3976486332201206,0.8166027665889618,0.2427230768889794,0.6874,0.39059500959692894,-0.4189944134078212,1.0,0.6094049904030711,0.2905027932960894,0.7094972067039106,0.06945942157912303,0.056084328597199085,0.035287148398031355,0.0252040350705648,-0.4049040464804245,-0.5246782492433102,3.216906307742226,0.863713996420683,0.3872073504814619,0.5445,0.5570832718145579,-0.2736248236953456,0.9903846153846154,0.43330134357005756,0.3631875881523272,0.6368124118476728,0.0733552325114218,0.056376514293922694,0.03055406336088156,0.023186475141020613,-0.05999887823791528,-0.2925922540680129,3.176073266095511,0.8194557237182087,0.34045218034872327,0.7465,0.31669865642994244,-0.46502057613168724,1.0,0.6833013435700576,0.2674897119341564,0.7325102880658436,0.0005,0.2,256,0.5,8,"[64, 32, 16]",400,4,0.9,0.0001,0.5324437511243415,0.23887872829882786,3.2406481551141626,0.31990322568478397,0.32400257074966177,0.028069458417169527,0.0220443095078407,0.31990322568478397,0.2765774350605541,0.32400257074966177,0.29403344393327835,3.2406481551141626,0.8241096391193505,-0.022219872237318212,-0.27043588077016695,22.49410719545554,21.617734020096115,0.8314,1.0,0.7893474088291746,0.21065259117082535,-0.5196304849884525,0.24018475750577367,0.7598152424942263,"{'I1': -0.09764351667771848, 'I2': 0.16065029179830975}","{'I1': 3.695119076401155, 'I2': 4.562575682809271}","{'I1': 0.3803139516328203, 'I2': 0.093357273246136}",Deep_RS_NeuMF_50_20.0_256_Yelp_50,20.0
0.04885843642079062,0.037426802520323585,0.015691270583693413,0.012691099826272869,0.15852491521977685,-0.13081573739313643,3.303614954725666,0.7585922023601284,0.20822132230165094,0.7903,0.2547873911117673,-0.4975704567541302,0.9942307692307693,0.739443378119002,0.2512147716229349,0.7487852283770651,0.04994441309416241,0.04086973132249601,0.025202405397477257,0.01521275382158337,-0.578031945350239,-0.6592737388030987,3.327105005911536,0.7912179834843555,0.2951349228296672,0.6279,0.383271814557803,-0.40550458715596327,0.9346153846153846,0.5513435700575816,0.29724770642201837,0.7027522935779816,0.05361289787812411,0.04113752113011421,0.022738734750098397,0.014707185491276501,-0.32439369871636403,-0.492548502050739,3.213980557177295,0.7269458536215772,0.2677503907751081,0.8944,0.12715192676804965,-0.5551738943752684,0.9961538461538462,0.8690019193857965,0.2224130528123658,0.7775869471876342,0.0005,0.2,256,0.5,8,"[64, 32, 16]",400,4,0.9,0.0001,0.6156804677832541,0.2967171279769955,3.2519359841171296,0.2550994081072119,0.23360731474059623,0.021145693606080856,0.014227058781259025,0.2550994081072119,0.19767219255348495,0.23360731474059623,0.20745894199586265,3.2519359841171296,0.743326757556357,-0.3006874730967294,-0.47025270708537864,20.5381893029502,19.390636827221165,0.9412,0.9980769230769231,0.927063339731286,0.07101358334563712,-0.5764993880048959,0.211750305997552,0.7882496940024479,"{'I2': -0.08322213563719427, 'I1': -0.10130812575204}","{'I2': 4.341487912429232, 'I1': 4.10670955617698}","{'I2': 0.07661128383292537, 'I1': 0.3258583822534841}",Deep_RS_NeuMF_50_0.1_256_Yelp_50,0.1
0.06641288508541926,0.04871916893439636,0.01875562385852379,0.01809096915972503,0.5941104391146643,0.14117539038826368,3.378710179785467,0.8135241776804127,0.2480352687091455,0.6755,0.4030673261479404,-0.40989198408186467,0.9980769230769231,0.5950095969289827,0.29505400795906767,0.7049459920409323,0.06897179515667533,0.05564283700485913,0.03347715198331215,0.025359098464847914,-0.4100481855210039,-0.5303399220724887,3.244669115888143,0.8646589659203864,0.3802963067696256,0.5407,0.5570758895614942,-0.2713068181818182,0.9865384615384616,0.42946257197696736,0.3643465909090909,0.6356534090909091,0.07266408798695542,0.05603961638419222,0.030975386986750546,0.022180112816476506,-0.07002762461514021,-0.2976693719951747,3.177035297298535,0.817508588732623,0.3479421286278507,0.7577,0.3027831094049904,-0.4728839330968069,1.0,0.6972168905950096,0.26355803345159656,0.7364419665484034,0.0005,0.2,256,0.5,8,"[64, 32, 16]",400,4,0.9,0.0001,0.5327618858528874,0.24023159112442624,3.239542369489599,0.32504375123900475,0.33000052007683356,0.027996371083644615,0.021470070422535202,0.32504375123900475,0.27429672100295593,0.33000052007683356,0.29578243935240917,3.239542369489599,0.8222125369910807,-0.035709102152999155,-0.2765521488094912,22.512570917140845,21.659370440434774,0.8272,1.0,0.7840690978886756,0.21593090211132437,-0.5171773444753947,0.2414113277623027,0.7585886722376973,"{'I2': 0.16861484907504928, 'I1': -0.10168919716953571}","{'I2': 4.50162413653384, 'I1': 3.7121519612646767}","{'I2': 0.09140268215735758, 'I1': 0.38531699526698554}",Deep_RS_NeuMF_50_30.0_256_Yelp_50,30.0
0.05452530227570581,0.03971650513204889,0.01866315500319245,0.012441868234665225,0.2987645451997759,-0.07283043143051507,3.2985356652854714,0.7453285742209094,0.22986315619462114,0.7723,0.27493725084895915,-0.4868224763799105,0.9923076923076923,0.7173704414587332,0.25658876181004475,0.7434112381899552,0.053411611570819306,0.042542391329733635,0.030206642547504953,0.016311234966265745,-0.5484407580900533,-0.6443863838629704,3.2538435518264945,0.774394535947686,0.33154956175087413,0.6194,0.4226635169053595,-0.38251704897706135,0.9576923076923077,0.5350287907869482,0.3087414755114693,0.6912585244885306,0.05882711065350255,0.04294951645639149,0.02703500918273647,0.01576201954611053,-0.25549613986626324,-0.46783310294109537,3.1918773175847335,0.7156337181358355,0.3013191908269625,0.8894,0.13819577735124755,-0.5509499136442142,1.0,0.8618042226487524,0.22452504317789293,0.7754749568221071,0.0005,0.2,256,0.5,8,"[64, 32, 16]",400,4,0.9,0.0001,0.6133955668758702,0.29129059718326034,3.228143748612859,0.28581005843711643,0.24805944637771235,0.025172603078790018,0.014936623710517101,0.28581005843711643,0.2038233752335351,0.24805944637771235,0.21368870494740774,3.228143748612859,0.7308148849943151,-0.22864597725099772,-0.44241246318970356,21.157048995493682,19.60313066550809,0.9416,1.0,0.927063339731286,0.07293666026871404,-0.5758564437194127,0.21207177814029363,0.7879282218597063,"{'I1': -0.11603770929875985, 'I2': -0.02877599370549005}","{'I1': 3.998055540191863, 'I2': 4.33282429406201}","{'I1': 0.33673201674827813, 'I2': 0.09159761298485644}",Deep_RS_NeuMF_50_0.2_256_Yelp_50,0.2
0.0635422125012708,0.04742552345586098,0.01831740834781062,0.016754532495879576,0.5117757932230665,0.10454861574395811,3.3580780948271727,0.8194517020991777,0.23882089431998485,0.6955,0.38051823416506714,-0.42573163997791275,1.0,0.6194817658349329,0.2871341800110436,0.7128658199889564,0.06529047408196857,0.0539038579830214,0.03199146051302107,0.024096753691209512,-0.4452570001815512,-0.5470551623085201,3.1790831920406455,0.8693545048852425,0.3535792026818212,0.571,0.5071534032186623,-0.3167451244115669,0.9769230769230769,0.4697696737044146,0.34162743779421656,0.6583725622057834,0.06838638690040132,0.05362065412078473,0.02723163452708913,0.02137641020595567,-0.13344200570170298,-0.33341852927679877,3.180251803460524,0.8257975948386413,0.3179038587223638,0.78,0.2749520153550864,-0.4879369768586903,1.0,0.7250479846449136,0.25603151157065485,0.7439684884293452,0.0005,0.2,256,0.5,8,"[64, 32, 16]",400,4,0.9,0.0001,0.5671776340965139,0.22799424675829483,3.227919608216426,0.3010110527772211,0.3026433581884851,0.02541793419245628,0.02046695849701381,0.3010110527772211,0.2628387808988564,0.3026433581884851,0.2789374539311217,3.227919608216426,0.829426482125917,-0.09648832981135272,-0.3087210048105008,22.61047030294239,21.69238885050693,0.8399,1.0,0.7999040307101728,0.2000959692898272,-0.5244627343392776,0.23776863283036123,0.7622313671696388,"{'I2': 0.14305526478381386, 'I1': -0.13475125565442123}","{'I2': 4.514229120424236, 'I1': 3.738234806033691}","{'I2': 0.09459158722958767, 'I1': 0.3548084089211431}",Deep_RS_NeuMF_50_40.0_256_Yelp_50,40.0
0.05248688680892881,0.03943975460133989,0.017027670126360514,0.012612774139902288,0.24552531704032868,-0.08042557336043281,3.293167976496487,0.7543743195280245,0.22030051562113354,0.7896,0.26295585412667943,-0.49416342412451364,1.0,0.7370441458733206,0.2529182879377432,0.7470817120622568,0.05546894897398741,0.04397852315434376,0.027264512238844893,0.018722988168573367,-0.528126639274437,-0.6311984483846961,3.2746494339744348,0.7766805706497256,0.31998503650531496,0.6102,0.4365827550568434,-0.37193203272498426,0.9596153846153846,0.5230326295585412,0.31403398363750784,0.6859660163624921,0.05804052733997853,0.04420201097806038,0.025346631903450094,0.016490932047750307,-0.2666411398017856,-0.45322919654510424,3.196631016757294,0.7426277230916021,0.29628466131536335,0.8717,0.16026871401151632,-0.5418502202643172,1.0,0.8397312859884837,0.2290748898678414,0.7709251101321586,0.0005,0.2,256,0.5,8,"[64, 32, 16]",400,4,0.9,0.0001,0.5545084993121246,0.3093574300603838,3.232142329419755,0.27875826065398873,0.26337149099481294,0.023344880792692587,0.015721631375554948,0.27875826065398873,0.21548175589598076,0.26337149099481294,0.22781509060754357,3.232142329419755,0.7499569103027042,-0.24003319875721493,-0.4314491520832148,21.209532678885637,19.875580207493215,0.9305,1.0,0.913147792706334,0.08685220729366605,-0.5707800247626909,0.21460998761865457,0.7853900123813454,"{'I2': -0.03539571196772558, 'I1': -0.09940056007413912}","{'I2': 4.3232178696466805, 'I1': 4.026437677603513}","{'I2': 0.08973330115220457, 'I1': 0.33585073805727617}",Deep_RS_NeuMF_50_0.4_256_Yelp_50,0.4
0.06533566295557398,0.04814678558633315,0.018534901331907924,0.018231435698694853,0.5625557545865433,0.12414479064556525,3.3629847914312334,0.8167643384532073,0.240972894158599,0.679,0.4011516314779271,-0.411764705882353,1.0,0.5988483685220729,0.29411764705882354,0.7058823529411765,0.06734096007292023,0.0543212437445268,0.03004644568299596,0.023517078973957797,-0.4266202781133805,-0.5428396477254982,3.2453437206984903,0.8673144143628875,0.3501087732647994,0.5541,0.5474900339583642,-0.2848232848232848,0.9923076923076923,0.44481765834932824,0.3575883575883576,0.6424116424116424,0.07102356184715433,0.05543821820412014,0.028590777908959756,0.02240436835891385,-0.09576337921106266,-0.3069501134106533,3.152491792829747,0.8250770471432477,0.32960171888049283,0.7488,0.3138195777351248,-0.4666666666666666,1.0,0.6861804222648752,0.26666666666666666,0.7333333333333333,0.0005,0.2,256,0.5,8,"[64, 32, 16]",400,4,0.9,0.0001,0.5525779740230458,0.23032315492328972,3.2204585695845425,0.3082844960076188,0.3112607539230971,0.02606542029957515,0.021418710676758972,0.3082844960076188,0.2734535260062417,0.3112607539230971,0.28933633913774537,3.2204585695845425,0.8280155059577123,-0.060539009358711385,-0.28763540078076816,22.537350435202605,21.66081066022046,0.818,1.0,0.772552783109405,0.227447216890595,-0.511737089201878,0.24413145539906103,0.755868544600939,"{'I2': 0.1759954714446525, 'I1': -0.12168227827947474}","{'I2': 4.474622167994785, 'I1': 3.729272550204157}","{'I2': 0.10201722724777725, 'I1': 0.36091609069766606}",Deep_RS_NeuMF_50_50.0_256_Yelp_50,50.0
0.0580219677343917,0.042160320603140934,0.017653793042006368,0.014367158151068345,0.3887746548955115,-0.012097644887957944,3.3396369391800325,0.7526328176358434,0.224476177437021,0.7619,0.2878931049756386,-0.4798387096774193,0.9923076923076923,0.7044145873320538,0.2600806451612903,0.7399193548387096,0.05791847271720004,0.046628994563277175,0.03101463446432643,0.01886077702812814,-0.5082125997705748,-0.6079314506121435,3.266260342637109,0.7837866301155835,0.34734101964652003,0.6079,0.4610881441015797,-0.35818066961465567,0.9769230769230769,0.5158349328214972,0.32090966519267217,0.6790903348073278,0.0619035096409407,0.04658842503080704,0.026445674275219728,0.018060868424504852,-0.2153559468641483,-0.4220069762517459,3.2042130730632876,0.7702988461790212,0.3006186200301018,0.8641,0.1698656429942419,-0.5377777777777777,1.0,0.8301343570057581,0.2311111111111111,0.7688888888888888,0.0005,0.2,256,0.5,8,"[64, 32, 16]",400,4,0.9,0.0001,0.5589668099484388,0.2937035146954081,3.2482234184257757,0.2858695097386511,0.26438275393011823,0.024641489811887077,0.017165742470697208,0.2858695097386511,0.22868100529125576,0.26438275393011823,0.2412189093656019,3.2482234184257757,0.7672011515775244,-0.18093063697886835,-0.3961553890139371,21.60257496694227,20.1454791658387,0.9194,1.0,0.8992322456813819,0.10076775431861806,-0.5655806182121972,0.2172096908939014,0.7827903091060986,"{'I2': 0.013042949506445719, 'I1': -0.11579642894805775}","{'I2': 4.356294478396547, 'I1': 3.9332477691335526}","{'I2': 0.08494674323205335, 'I1': 0.33943227647661883}",Deep_RS_NeuMF_50_0.8_256_Yelp_50,0.8
0.06874393282341588,0.049932520650528854,0.020456998826970812,0.01745434095059916,0.6584718844455121,0.17511138224620018,3.4245239932027154,0.8112732508294797,0.25450419060528334,0.6647,0.41650302672375605,-0.40034662045060654,0.9980769230769231,0.581573896353167,0.29982668977469673,0.7001733102253033,0.0690321952110907,0.05603582691397231,0.032655878230826885,0.02472189628760468,-0.4095930494232289,-0.5253572829375714,3.120356735272069,0.8544411780087301,0.3727189172649235,0.5445,0.5426657315812786,-0.2820874471086037,0.9788461538461538,0.43618042226487524,0.35895627644569816,0.6410437235543018,0.07518667832462975,0.05680480133722504,0.033215761511215976,0.02252143185097736,-0.032545726169383817,-0.2860125503495639,3.1890062051136785,0.8139349375510394,0.3619733088406794,0.7535,0.30806142034548945,-0.4699286442405708,1.0,0.6919385796545106,0.2650356778797146,0.7349643221202854,0.0005,0.2,256,0.5,8,"[64, 32, 16]",400,4,0.9,0.0001,0.5314453252263971,0.23767604771437068,3.243919742250076,0.3343949949344843,0.32231957393169264,0.02971682276196855,0.021428601370125554,0.3343949949344843,0.2719176581759461,0.32231957393169264,0.28896249741263985,3.243919742250076,0.8181807111922739,-0.0013770141966192103,-0.26282088896964084,22.46184887290259,21.592207093976704,0.8218,1.0,0.7773512476007678,0.2226487523992322,-0.514018691588785,0.24299065420560748,0.7570093457943925,"{'I2': 0.17567551255709146, 'I1': -0.08146112865403285}","{'I1': 3.693547377819635, 'I2': 4.548065665877857}","{'I2': 0.08948048644914573, 'I1': 0.39452471664391986}",Deep_RS_NeuMF_50_60.0_256_Yelp_50,60.0
0.05873926904833198,0.04357144429392593,0.017608282477318986,0.014621995040610555,0.40540600767517565,0.0208650348470777,3.3559174797291975,0.7632949694238009,0.2263695420830694,0.7561,0.3022995718293223,-0.4728288471305231,0.9980769230769231,0.6957773512476008,0.26358557643473846,0.7364144235652615,0.061648076487193275,0.049297560824526535,0.03354853166454806,0.02144576447964536,-0.47300562033622806,-0.583091663985586,3.288535992886,0.7996348540249654,0.3744949363674381,0.5975,0.4764469216004724,-0.3457583547557841,0.9788461538461538,0.5023992322456814,0.32712082262210795,0.672879177377892,0.06422138481551588,0.04846834983910114,0.02749796667978484,0.018276728322182932,-0.18231769108124743,-0.396765507718457,3.1873929318678265,0.7821678359925548,0.3141205457573869,0.8641,0.1698656429942419,-0.5377777777777777,1.0,0.8301343570057581,0.2311111111111111,0.7688888888888888,0.0005,0.2,256,0.5,8,"[64, 32, 16]",400,4,0.9,0.0001,0.5502307868372059,0.2895721631670239,3.245091476228907,0.2979224837099144,0.2793827042510398,0.025580097649388282,0.01768226422024208,0.2979224837099144,0.23403244783790622,0.2793827042510398,0.24863868480283663,3.245091476228907,0.7792330632108108,-0.1499558191392559,-0.36982210362540474,21.78332272925523,20.469447462106086,0.9136,1.0,0.8920345489443378,0.10796545105566224,-0.5628415300546448,0.2185792349726776,0.7814207650273224,"{'I2': 0.03991880144528676, 'I1': -0.09620279304966411}","{'I2': 4.383547692576235, 'I1': 3.8979092232275896}","{'I2': 0.09432630623756814, 'I1': 0.35353409486696297}",Deep_RS_NeuMF_50_1.0_256_Yelp_50,1.0
