niche_user Novelty Normal,niche_user Novelty Calibrated,niche_user MRR Normal,niche_user MRR Calibrated,niche_user PL Normal,niche_user PL Calibrated,niche_user KLD Normal,niche_user KLD Calibrated,niche_user NCDG Normal,niche_user coverage,niche_user DPF,niche_user normalized_DPF,niche_user coverage_category_I1,niche_user coverage_category_I2,niche_user normalized_coverage_category_I1,niche_user normalized_coverage_category_I2,blockbuster Novelty Normal,blockbuster Novelty Calibrated,blockbuster MRR Normal,blockbuster MRR Calibrated,blockbuster PL Normal,blockbuster PL Calibrated,blockbuster KLD Normal,blockbuster KLD Calibrated,blockbuster NCDG Normal,blockbuster coverage,blockbuster DPF,blockbuster normalized_DPF,blockbuster coverage_category_I1,blockbuster coverage_category_I2,blockbuster normalized_coverage_category_I1,blockbuster normalized_coverage_category_I2,diverse Novelty Normal,diverse Novelty Calibrated,diverse MRR Normal,diverse MRR Calibrated,diverse PL Normal,diverse PL Calibrated,diverse KLD Normal,diverse KLD Calibrated,diverse NCDG Normal,diverse coverage,diverse DPF,diverse normalized_DPF,diverse coverage_category_I1,diverse coverage_category_I2,diverse normalized_coverage_category_I1,diverse normalized_coverage_category_I2,Learning Rate,learning_rate_factor,batch_size,dropout,latent_dim,mlp_layer_sizes,num_epochs,step_size,gamma,Test Losses,Train Losses,KLD_test,NDCG_test,recall_test,Total MRR,Calibrated_MRR,NDCG_normal,Calibrated_NDCG,average_recall,average_recall_calibrated,KLD_Normal,KLD_Calibrated,normal_PL,Calibrated_PL,novelty_normal,Calibrated_novelty,Coverage,exposure_I1,exposure_I2,DPF,normalized_DPF,normalized_exposure_1,normalized_exposure_2,PL_per_category,kld_pre_category,ndcg_per_category,epsilon,model_name
20.637889389821083,19.908346942508462,0.015032666636969717,0.014162917427650808,0.36432609382779235,0.2335313712928353,0.6467315071981062,0.2946658434939265,0.19721846633794513,0.7101,0.34306068212018315,-0.4461871281773932,0.9846153846153847,0.6415547024952015,0.27690643591130343,0.7230935640886966,20.566950260490817,19.92327547335003,0.026441201395000155,0.021845115869756515,-0.5272163670788867,-0.5573342642586752,0.7510091698367513,0.34886253462934036,0.30806300731588987,0.5649,0.47638417244943154,-0.3310673011556764,0.9461538461538461,0.4697696737044146,0.3344663494221618,0.6655336505778382,20.721390693950365,20.187513650176893,0.023445264331628038,0.020678932178932213,-0.19472142171063794,-0.24724287779384196,0.5554911776533795,0.26403483106783154,0.28146236143284675,0.8015,0.24808061420345484,-0.5016770483948252,1.0,0.7519193857965452,0.24916147580258743,0.7508385241974126,0.0005,0.2,256,None,8,None,400,None,None,0.1950262373018449,0.11016258276302857,0.6039703462843188,0.2620704576824927,0.24416740015643495,0.021550383651112975,0.019069855641787252,0.2620704576824927,0.24133341078513257,0.24416740015643495,0.23512075246114783,0.6039703462843188,0.28266049603713495,-0.17486162922059492,-0.2348750255064659,20.68002364535661,20.080090812497676,0.8625,1.0,0.8282149712092131,0.17178502879078694,-0.5369545859305431,0.2315227070347284,0.7684772929652716,"{'I2': -0.0953518948324763, 'I1': -0.053998744963246005}","{'I1': 1.5288322184274035, 'I2': 1.543015033373062}","{'I2': 0.07344992254330016, 'I1': 0.33604373894186446}",0.1,SVD_50_0.1_256_Yelp_50
20.71683729995218,20.09732027502107,0.015709534203453758,0.014216557530402234,0.37739257283692895,0.2600352273773595,0.6289642539952754,0.2949154212437136,0.2068104289836144,0.7131,0.34402775727151935,-0.44641895530425413,0.9884615384615385,0.6444337811900192,0.27679052234787294,0.7232094776521271,20.825790837673136,20.034869151315608,0.02708443336266745,0.02350338972002213,-0.5160031349925722,-0.5509568532112215,0.714668589151783,0.32409589567674857,0.30530803158463915,0.563,0.46676878783404696,-0.3356070941336971,0.9365384615384615,0.4697696737044146,0.3321964529331514,0.6678035470668485,20.868932138729786,20.331618332194925,0.024406319690410634,0.021912796799160472,-0.18508996734606237,-0.23620692766592966,0.5539796289596393,0.25769049287522505,0.2842080903995985,0.798,0.24038461538461542,-0.5043310875842155,0.9903846153846154,0.75,0.2478344562078922,0.7521655437921078,0.0005,0.2,256,None,8,None,400,None,None,0.18969403670446291,0.10928395609955797,0.5938222063682582,0.26598313348396163,0.2579964760389728,0.022396102807320056,0.02003838507233876,0.26598313348396163,0.24919867092918632,0.2579964760389728,0.2515284837205068,0.5938222063682582,0.27583256520677846,-0.16440099564891897,-0.22240368179553793,20.8227552785014,20.232276915140876,0.8552,0.9961538461538462,0.8200575815738963,0.17609626457994987,-0.5348001796138302,0.23259991019308487,0.7674000898069151,"{'I1': -0.06240125881889773, 'I2': -0.05485481469517392}","{'I1': 1.484620275499136, 'I2': 1.5637356410521286}","{'I1': 0.3356567605456265, 'I2': 0.07872860196606392}",0.2,SVD_50_0.2_256_Yelp_50
21.295256624698794,20.54494662932692,0.016041063447518083,0.014901034938453074,0.43456757283315456,0.3078834403318078,0.6264185185671115,0.2996318219332208,0.21623810972430751,0.697,0.36898715487966927,-0.43140495867768597,0.9923076923076923,0.6233205374280231,0.28429752066115704,0.715702479338843,21.215155663918665,20.459620551961688,0.025180078876177427,0.022927300283563105,-0.5055955672083677,-0.5434397666931291,0.696976191886566,0.3268335535991516,0.2984101422352166,0.5799,0.45767016093311674,-0.3483443708609271,0.9461538461538461,0.4884836852207294,0.3258278145695364,0.6741721854304635,21.227254102127056,20.73891114971541,0.026186409550045923,0.02315559818968911,-0.15821275169862586,-0.20961521427861718,0.5428222963300641,0.26501192356849745,0.30317626839461337,0.7926,0.2567141591613761,-0.49709302325581395,0.9980769230769231,0.741362763915547,0.251453488372093,0.748546511627907,0.0005,0.2,256,None,8,None,400,None,None,0.18973817650415722,0.1069119973324322,0.5841797683389727,0.2792180201405431,0.2726250822539804,0.02333543922263732,0.020908287023729644,0.2792180201405431,0.2604637781428039,0.2726250822539804,0.26839196549078725,0.5841797683389727,0.28189215625884395,-0.1361450760994563,-0.1963117102663103,21.244055600422232,20.65255234855816,0.8594,0.9980769230769231,0.8248560460652591,0.173220877011664,-0.5361930294906165,0.23190348525469168,0.7680965147453083,"{'I2': -0.05641092362586724, 'I1': -0.05369119390861789}","{'I2': 1.587562947428074, 'I1': 1.4085486796541078}","{'I2': 0.08763573047060653, 'I1': 0.349237444495555}",0.4,SVD_50_0.4_256_Yelp_50
21.600927554227148,20.925350030120565,0.01861749595379159,0.017833979241837092,0.4808069858951378,0.3508839919362741,0.6372118956702976,0.29982632137609866,0.23709811593873933,0.6932,0.37859146611545846,-0.4260387811634349,0.9961538461538462,0.6175623800383877,0.2869806094182826,0.7130193905817175,21.579400656265033,20.791738835707417,0.025174863922297182,0.025938284280173383,-0.4693113099942066,-0.5102185020079465,0.7349903445981814,0.3229898054111459,0.30144884461518257,0.5603,0.4725306363502141,-0.3310486634681289,0.9384615384615385,0.4659309021113244,0.33447566826593556,0.6655243317340644,21.63261722305148,21.20151924542046,0.025874212908303804,0.02399963924963929,-0.12860983884992633,-0.17841984544542422,0.5367971070164295,0.2682721996011782,0.3030045427347146,0.7842,0.26486785767016097,-0.4926542605288933,0.9961538461538462,0.7312859884836852,0.25367286973555336,0.7463271302644466,0.0005,0.2,256,None,8,None,400,None,None,0.1851700675533545,0.10336352420141912,0.5880706270801362,0.2850941817615985,0.29141921642781926,0.023837489221040477,0.022579375059883073,0.2850941817615985,0.27362426114556865,0.29141921642781926,0.2829032938727402,0.5880706270801362,0.28345802208780896,-0.10271737806682099,-0.16293198857959015,21.61757881158312,21.077075595851543,0.8522,1.0,0.8152591170825336,0.18474088291746638,-0.5313204146011716,0.23433979269941416,0.7656602073005858,"{'I1': -0.06982964754564344, 'I2': 0.015389649909927635}","{'I1': 1.3043837300775367, 'I2': 1.6879390247521997}","{'I1': 0.3520753417737796, 'I2': 0.0872358934424474}",0.8,SVD_50_0.8_256_Yelp_50
21.783907423449072,21.170474735856814,0.0177931830668033,0.017460391702674213,0.5506303186729433,0.4101284613976967,0.6351952308254858,0.3004615229666372,0.22829067143551893,0.6901,0.3848331610807618,-0.4223706176961603,0.9980769230769231,0.6132437619961613,0.2888146911519199,0.7111853088480802,21.76366388375999,21.00540483662752,0.032384782112708184,0.02890298556109644,-0.45878078205455486,-0.49311052336496386,0.7424867396587109,0.321920557867387,0.35529761288487455,0.5568,0.4744463310202274,-0.3282758620689655,0.9365384615384615,0.46209213051823417,0.33586206896551724,0.6641379310344827,21.742691495575034,21.3050772204493,0.028001410205955677,0.026771382657746326,-0.0826763063199158,-0.1401784342692797,0.5278880971704069,0.2650801664677513,0.316343175379036,0.7819,0.272552783109405,-0.48919449901768175,1.0,0.727447216890595,0.2554027504911591,0.7445972495088409,0.0005,0.2,256,None,8,None,400,None,None,0.17524635147404027,0.10275062037575426,0.5830241295569972,0.2974404299941576,0.3016513915428706,0.025793690715722843,0.02452908921784673,0.2974404299941576,0.2916192017226339,0.3016513915428706,0.3018589470215204,0.5830241295569972,0.28155500065007816,-0.06006998687252549,-0.12563037963051793,21.75634174203973,21.232182223731378,0.841,1.0,0.8013435700575816,0.1986564299424184,-0.5251141552511416,0.2374429223744292,0.7625570776255708,"{'I1': -0.05125461462269436, 'I2': 0.01586766382739348}","{'I1': 1.2614537163242652, 'I2': 1.7101175385831293}","{'I1': 0.3664390127031659, 'I2': 0.08564673149290873}",1.0,SVD_50_1.0_256_Yelp_50
22.288510610486355,21.785369789046346,0.01880584881286475,0.019523920887344694,0.6168084558060014,0.4891037630204478,0.6123472820823993,0.30356751410079685,0.24078923425985607,0.682,0.3949099365126236,-0.41554054054054057,0.9980769230769231,0.6031669865642995,0.2922297297297297,0.7077702702702703,22.272221019759517,21.659105469213586,0.02774982888432581,0.027852009386916992,-0.44266933123855556,-0.47626314684248156,0.7115231917814634,0.3280377812787675,0.3343724451123516,0.5672,0.5047430975933855,-0.3161814488828707,0.9711538461538461,0.46641074856046066,0.34190927555856465,0.6580907244414353,22.19227920340324,21.83696981850078,0.028449691722418916,0.027571362980453862,-0.05240375093403414,-0.10204826485667719,0.5251178481022525,0.26936673221779817,0.3243841602658987,0.7719,0.2850287907869482,-0.4825870646766169,1.0,0.7149712092130518,0.25870646766169153,0.7412935323383084,0.0005,0.2,256,None,8,None,400,None,None,0.17418282435897695,0.09334553060582793,0.57140247267382,0.3031319768704669,0.3094251703426412,0.025771094822905606,0.025442077065567965,0.3031319768704669,0.30073084906291503,0.3094251703426412,0.30886168757460425,0.57140247267382,0.28574838129365765,-0.027118471974720004,-0.08546200499679621,22.227943951576684,21.8013107718233,0.841,1.0,0.8013435700575816,0.1986564299424184,-0.5251141552511416,0.2374429223744292,0.7625570776255708,"{'I1': -0.06600926482229545, 'I2': 0.0714640443512956}","{'I1': 1.1000012461803914, 'I2': 1.814767851603962}","{'I1': 0.37413819458411673, 'I2': 0.08359518827637062}",2.0,SVD_50_2.0_256_Yelp_50
22.32766377998133,21.926888756576773,0.017069876906172527,0.019084480377745152,0.6454124926605713,0.5075730692749097,0.6047749764792153,0.31494290610901443,0.22873284630323132,0.6613,0.42322456813819576,-0.39605110336817656,1.0,0.5767754318618042,0.30197444831591175,0.6980255516840883,22.323637850915944,21.77246405118116,0.029772090218702134,0.031064258009843228,-0.4215880878710441,-0.4566243912687251,0.6669622791205597,0.33041969742184235,0.34257893563365965,0.5469,0.5133544957921158,-0.300561797752809,0.9576923076923077,0.44433781190019195,0.3497191011235955,0.6502808988764045,22.208837082913732,21.938072602257208,0.027103518955791654,0.028529909484454986,-0.041935517392472386,-0.0858343668287375,0.5200127043760212,0.27892689683956035,0.31814745539558853,0.7458,0.317658349328215,-0.46446961894953653,1.0,0.682341650671785,0.26776519052523173,0.7322348094747683,0.0005,0.2,256,None,8,None,400,None,None,0.1744295856897435,0.08824809628604638,0.5608012636765506,0.2970996469841728,0.3187721310286477,0.0247327017661524,0.026300800836766575,0.2970996469841728,0.3096570307609784,0.3187721310286477,0.3183901556472779,0.5608012636765506,0.29491736660631535,-0.011831203184515159,-0.06823813878080533,22.254846568120588,21.914781129569498,0.808,1.0,0.7600767754318618,0.2399232245681382,-0.5057034220532319,0.24714828897338403,0.752851711026616,"{'I1': -0.06690584340019909, 'I2': 0.0855654851811878}","{'I1': 1.0445359394730651, 'I2': 1.8192301052554816}","{'I1': 0.3623760894973404, 'I2': 0.08962959042793822}",3.0,SVD_50_3.0_256_Yelp_50
22.424031870091735,22.021906210845476,0.018922000979999114,0.021237694329368832,0.6801351664042502,0.5386410977415806,0.6028730434388988,0.30916047818728243,0.24628544960294044,0.6636,0.42034548944337813,-0.39814814814814814,1.0,0.5796545105566219,0.30092592592592593,0.6990740740740741,22.39705298189027,22.02113692733855,0.03056867442391057,0.02900964766467845,-0.4200997194222715,-0.4513444454892935,0.6452567413459156,0.319600749840091,0.362435204046089,0.5265,0.5676214380628968,-0.2560175054704595,0.9807692307692307,0.41314779270633395,0.37199124726477023,0.6280087527352297,22.28322512563755,21.963989094549913,0.0279894562508199,0.02847145152826974,-0.023405817922526828,-0.06673969071735593,0.5088890263320707,0.2725054148182474,0.3304084196695838,0.7527,0.309021113243762,-0.46938775510204084,1.0,0.690978886756238,0.2653061224489796,0.7346938775510204,0.0005,0.2,256,None,8,None,400,None,None,0.16949912448302198,0.08851923119991717,0.550860855179893,0.31171364828882836,0.32897580424335376,0.02586746670499178,0.02659248147615852,0.31171364828882836,0.3205014902265069,0.32897580424335376,0.33490700009354596,0.550860855179893,0.2881290795308069,0.005828030469034642,-0.05002395485734058,22.33502506925339,21.986560621684742,0.813,1.0,0.7663147792706334,0.2336852207293666,-0.5087387812942843,0.24563060935285783,0.7543693906471421,"{'I2': 0.09586125467237273, 'I1': -0.06448446230199434}","{'I1': 1.0127055466380859, 'I2': 1.8185555310727413}","{'I2': 0.08788751707119602, 'I1': 0.38222845036709735}",4.0,SVD_50_4.0_256_Yelp_50
22.424742128871678,22.003280486774823,0.018881279047322112,0.020730136457451757,0.6502601540105526,0.5249580302274022,0.6149606513718175,0.32055612821120255,0.24412307885246015,0.6578,0.4227373394359959,-0.3952130764740222,0.9961538461538462,0.5734165067178503,0.3023934617629889,0.6976065382370111,22.391873450600837,21.925522613738934,0.03282919396369087,0.03184861966689479,-0.41054920227379665,-0.44595438613781957,0.6469168710271473,0.3211856550122876,0.36989834847680664,0.5376,0.5513029676657315,-0.2728571428571429,0.9788461538461538,0.42754318618042225,0.36357142857142855,0.6364285714285715,22.270204738561716,21.98370183076022,0.028520365997638644,0.02931482028072936,-0.04402664335146297,-0.08270589772499584,0.5055774515165945,0.2771573781566512,0.32983980449423017,0.7604,0.29942418426103645,-0.4747474747474747,1.0,0.7005758157389635,0.26262626262626265,0.7373737373737373,0.0005,0.2,256,None,8,None,400,None,None,0.16963106894355023,0.08597563017498364,0.5522985123684238,0.3117003002710064,0.3190381748862998,0.02645653684008802,0.027317067085049832,0.3117003002710064,0.317429014024931,0.3190381748862998,0.3265655315372382,0.5522985123684238,0.29421850356837403,-0.010309207315220245,-0.06147777039594743,22.32665673378414,21.981839734329178,0.828,1.0,0.7850287907869482,0.2149712092130518,-0.5176252319109462,0.24118738404452691,0.7588126159554731,"{'I2': 0.12069056753556834, 'I1': -0.07433504998417395}","{'I1': 1.0041990951947168, 'I2': 1.8291486620157151}","{'I2': 0.08576771157427203, 'I1': 0.37853261648957537}",5.0,SVD_50_5.0_256_Yelp_50
22.357193917911342,21.964974757351552,0.018790035190877123,0.02088181359229077,0.6961971788401787,0.5638905151434342,0.6130348432741426,0.31317429463740865,0.2506329627561093,0.6717,0.4102687140115163,-0.40537449971412237,1.0,0.5897312859884837,0.29731275014293884,0.7026872498570612,22.41181557702903,21.9638396542068,0.03302222874091456,0.031538818812946116,-0.39889735112551333,-0.4294153276170558,0.6564866538332691,0.3226589320527732,0.3793696324912597,0.5269,0.5527240513804813,-0.2653061224489796,0.9692307692307692,0.4165067178502879,0.3673469387755102,0.6326530612244898,22.25764437854075,21.994326670777525,0.02910099370326638,0.029403482880755564,-0.016779535140525877,-0.062001777970649055,0.5077516671674365,0.27339892754169015,0.3341817402791209,0.732,0.3349328214971209,-0.45435466946484787,1.0,0.6650671785028791,0.2728226652675761,0.727177334732424,0.0005,0.2,256,None,8,None,400,None,None,0.1687415089731511,0.08697570073183136,0.5542762279733544,0.31725338523264507,0.3317872409949968,0.02680904873686551,0.027373866213151816,0.31725338523264507,0.3212232337660758,0.3317872409949968,0.33424997472308754,0.5542762279733544,0.2901266663802768,0.016727969835023584,-0.03882362628073329,22.303293229458994,21.98270082255756,0.8065,1.0,0.7581573896353166,0.24184261036468335,-0.5047619047619047,0.24761904761904763,0.7523809523809524,"{'I2': 0.11501109304028145, 'I1': -0.05531596362957499}","{'I1': 1.010310130869166, 'I2': 1.8398628445168308}","{'I2': 0.09651102664096567, 'I1': 0.3876785629917144}",6.0,SVD_50_6.0_256_Yelp_50
