niche_user Novelty Normal,niche_user Novelty Calibrated,niche_user MRR Normal,niche_user MRR Calibrated,niche_user PL Normal,niche_user PL Calibrated,niche_user KLD Normal,niche_user KLD Calibrated,niche_user NCDG Normal,niche_user coverage,niche_user DPF,niche_user normalized_DPF,niche_user coverage_category_I1,niche_user coverage_category_I2,niche_user normalized_coverage_category_I1,niche_user normalized_coverage_category_I2,blockbuster Novelty Normal,blockbuster Novelty Calibrated,blockbuster MRR Normal,blockbuster MRR Calibrated,blockbuster PL Normal,blockbuster PL Calibrated,blockbuster KLD Normal,blockbuster KLD Calibrated,blockbuster NCDG Normal,blockbuster coverage,blockbuster DPF,blockbuster normalized_DPF,blockbuster coverage_category_I1,blockbuster coverage_category_I2,blockbuster normalized_coverage_category_I1,blockbuster normalized_coverage_category_I2,diverse Novelty Normal,diverse Novelty Calibrated,diverse MRR Normal,diverse MRR Calibrated,diverse PL Normal,diverse PL Calibrated,diverse KLD Normal,diverse KLD Calibrated,diverse NCDG Normal,diverse coverage,diverse DPF,diverse normalized_DPF,diverse coverage_category_I1,diverse coverage_category_I2,diverse normalized_coverage_category_I1,diverse normalized_coverage_category_I2,Learning Rate,learning_rate_factor,batch_size,dropout,latent_dim,mlp_layer_sizes,num_epochs,step_size,gamma,delta,Test Losses,Train Losses,KLD_test,NDCG_test,recall_test,Total MRR,Calibrated_MRR,NDCG_normal,Calibrated_NDCG,average_recall,average_recall_calibrated,KLD_Normal,KLD_Calibrated,normal_PL,Calibrated_PL,novelty_normal,Calibrated_novelty,Coverage,exposure_I1,exposure_I2,DPF,normalized_DPF,normalized_exposure_1,normalized_exposure_2,PL_per_category,kld_pre_category,ndcg_per_category,epsilon,model_name
15.856728233277458,15.846759309560275,0.006133161091065667,0.0068504536207997305,-0.5883173209097488,-0.5926948630547371,0.625270262838369,0.4884907900876161,0.09060389573068385,0.798,-0.002310645208917772,-0.6015399422521654,0.7961538461538461,0.7984644913627639,0.19923002887391722,0.8007699711260827,16.35592039547236,16.469891835983027,0.005032593461751572,0.006245070238910071,-0.8480304239981267,-0.8434625459845689,0.7558448641581378,0.5947082078623297,0.07762393493804261,0.6229,0.0002362320980363597,-0.6004932182490752,0.6230769230769231,0.6228406909788867,0.1997533908754624,0.8002466091245376,16.063707295612424,16.10329600362832,0.005930834317197946,0.006300996982815158,-0.7787762995884402,-0.7759377166566865,0.5512787740221874,0.43943057980244665,0.08743668762810836,0.9155,-0.004968256311826402,-0.6023489932885906,0.9115384615384615,0.9165067178502879,0.1988255033557047,0.8011744966442953,0.0005,0.2,256,None,8,None,400,None,None,None,1.0130153268943598,0.4874339511794318,0.5962286199579785,0.08708631914259307,0.09498287354385157,0.0058752115869822345,0.006441875459103866,0.08708631914259307,0.09243692222854437,0.09498287354385157,0.09904980121120532,0.5962286199579785,0.4716402301193504,-0.7634221937083427,-0.7613398770826499,16.043849941989606,16.079225189845125,0.9555,0.9557692307692308,0.9553742802303263,0.0003949505389044816,-0.6004823151125402,0.1997588424437299,0.8002411575562701,"{'I2': -0.32844607301383016, 'I1': -0.29159086580563615}","{'I2': 1.4446823378200138, 'I1': 1.669384462978077}","{'I2': 0.06606367421990539, 'I1': 0.15206527311075635}",0.1,BPR_50_0.1_256_Yelp_50
16.263290163249195,16.215539102096415,0.0057972886691315005,0.006834677119990488,-0.5520850684123473,-0.5585037311257489,0.6336015720352091,0.4970574238810207,0.0919047567400786,0.8149,0.051066735567695254,-0.5805843543826579,0.8557692307692307,0.8047024952015355,0.20970782280867106,0.7902921771913289,16.662317027298435,16.632343311322913,0.006203024673250543,0.006293553013265539,-0.8207167524530171,-0.8225850127253359,0.75731304780452,0.5947145322808589,0.09913800507390155,0.6386,0.08629115606082982,-0.5574263379434756,0.7076923076923077,0.6214011516314779,0.2212868310282622,0.7787131689717378,16.564251151028913,16.522235216401214,0.0067426210153482815,0.007446969696969704,-0.7421163846171299,-0.7434019667711635,0.5563905365754345,0.44490336070699416,0.10184970885107619,0.9017,0.03873837295142479,-0.5868824531516184,0.9326923076923077,0.8939539347408829,0.2065587734241908,0.7934412265758092,0.0005,0.2,256,None,8,None,400,None,None,None,1.0174251640284504,0.467386786032606,0.6017597166244947,0.0988437346191495,0.10913146131952191,0.006422363546357561,0.007141070630130029,0.0988437346191495,0.10424101982491615,0.10913146131952191,0.11082890125273454,0.6017597166244947,0.4772752757194455,-0.7286504419252172,-0.7308276371454437,16.495345413052743,16.453262504136415,0.9543,0.9634615384615385,0.9520153550863724,0.011446183375166119,-0.5967806841046277,0.20160965794768612,0.7983903420523139,"{'I1': -0.2806927779872923, 'I2': -0.3200382213229129}","{'I1': 1.6351627186466178, 'I2': 1.4484853895606273}","{'I1': 0.17234189028094277, 'I2': 0.06690558849935399}",0.1,BPR_50_0.1_256_Yelp_50
16.22187688234835,16.191282889033992,0.006076217203438893,0.006745177958929119,-0.6013129276769267,-0.607287457674053,0.6288341028555221,0.49602235424826685,0.0901375431986851,0.818,0.03281042374132581,-0.5877934272300469,0.8442307692307692,0.8114203454894434,0.20610328638497652,0.7938967136150235,16.479737871533285,16.338901999896674,0.006435823473811149,0.007251963756070528,-0.8519486319366342,-0.850339138558615,0.7296489754157394,0.5672887478498213,0.09313708947207947,0.6252,0.02138638712535068,-0.5896805896805897,0.6423076923076924,0.6209213051823417,0.20515970515970516,0.7948402948402948,16.499315732682156,16.470437783357482,0.005714695657877471,0.006631788665879562,-0.7900226774858109,-0.7878329135098867,0.5649126130793912,0.44624995499497727,0.08558147607800493,0.9136,0.007042669422707815,-0.5981504833963851,0.9192307692307692,0.9121880998080614,0.20092475830180748,0.7990752416981926,0.0005,0.2,256,None,8,None,400,None,None,None,1.0393062829971313,0.49874364774209956,0.6022764664567769,0.08773188339061092,0.09440645989404525,0.005900222765162429,0.006738236961451288,0.08773188339061092,0.09550864966936246,0.09440645989404525,0.09880752316885398,0.6022764664567769,0.4744573460719581,-0.7735040289667476,-0.7726648009456639,16.42232464883248,16.379272162487926,0.9601,0.9673076923076923,0.958253358925144,0.009054333382548352,-0.5975999999999999,0.2012,0.7988,"{'I1': -0.34266950013667735, 'I2': -0.33972551105275484}","{'I1': 1.6581270516124345, 'I2': 1.4704111205644472}","{'I1': 0.13087527800887774, 'I2': 0.0770315977821943}",0.2,BPR_50_0.2_256_Yelp_50
16.63112885825244,16.632171218140765,0.006931192183764671,0.007644921080374761,-0.4811537662519194,-0.4883047754655619,0.619991540399341,0.4935657225631688,0.10237970635412821,0.8241,0.11404104532703374,-0.5563839701770736,0.9153846153846154,0.8013435700575816,0.22180801491146318,0.7781919850885368,16.95794474089865,16.966284804370364,0.009914279195593356,0.010406440468042105,-0.7785671123013992,-0.7739239900136126,0.7140819391217981,0.5784305240321448,0.14239110565071245,0.6263,0.16412225011073378,-0.5168608215818515,0.7576923076923077,0.5935700575815739,0.24156958920907418,0.7584304107909258,16.92506281508265,16.926808796544734,0.009740538501902181,0.009925095106913319,-0.6830475561654717,-0.6835226626137015,0.5541435073505082,0.4425634293071155,0.13164603313955459,0.9167,0.06567990550716074,-0.5777126099706744,0.9692307692307692,0.9035508637236085,0.21114369501466276,0.7888563049853372,0.0005,0.2,256,None,8,None,400,None,None,None,0.9984889915941183,0.4272456890092942,0.5914376631859762,0.1250935047138285,0.1236308607310197,0.009006489332822396,0.009370997812270493,0.1250935047138285,0.12820781556194089,0.1236308607310197,0.12488828572347682,0.5914376631859762,0.47291773680757077,-0.671084555345886,-0.6715729115834108,16.850062336717713,16.852426815784515,0.9597,0.9884615384615385,0.9524952015355086,0.03596633692602991,-0.5886354541816727,0.20568227290916366,0.7943177270908364,"{'I2': -0.2968330865151403, 'I1': -0.24500484601297182}","{'I2': 1.4601402401420085, 'I1': 1.5417795516409951}","{'I2': 0.07431078165259049, 'I1': 0.1912041571479742}",0.2,BPR_50_0.2_256_Yelp_50
17.777687362948857,17.72777867147962,0.01152070619329739,0.0124077538717389,-0.22589321238892568,-0.22861234407207817,0.6264072014800007,0.5215668863565497,0.15042607445450518,0.8295,0.16018750922781633,-0.538888888888889,0.9576923076923077,0.7975047984644914,0.23055555555555557,0.7694444444444445,19.086949440532187,19.14458899972496,0.023939245787295053,0.024603744988755234,-0.602370715224004,-0.6017559144467675,0.7174530893255283,0.5948792696184709,0.26440178110313056,0.6286,0.3318507308430534,-0.43188759926695175,0.8942307692307693,0.5623800383877159,0.2840562003665241,0.7159437996334759,18.866837206171525,18.823948579224908,0.019257854519218243,0.019915436835891434,-0.41375919406915435,-0.4142469042639923,0.5492932065887275,0.46604637282429767,0.22571877468933566,0.9055,0.10602760962645807,-0.563189143341815,0.9903846153846154,0.8843570057581573,0.21840542832909246,0.7815945716709075,0.0005,0.2,256,None,8,None,400,None,None,None,0.9622617991863455,0.3073837476086641,0.5906233684175991,0.21021342448120797,0.18740360481465812,0.017751020008942568,0.018471144326275092,0.21021342448120797,0.21570324929254428,0.18740360481465812,0.18871051171923936,0.5906233684175991,0.4967538802953087,-0.4220833816892159,-0.42269418501855416,18.600965343930184,18.56850246589587,0.9566,0.9961538461538462,0.9467370441458733,0.049416802007972827,-0.5841027699718988,0.20794861501405057,0.7920513849859494,"{'I2': -0.19801027133055837, 'I1': -0.14240546405616572}","{'I2': 1.5541586357257058, 'I1': 1.4000180633858326}","{'I2': 0.07801577405448808, 'I1': 0.29214775118015984}",0.4,BPR_50_0.4_256_Yelp_50
17.845510468230096,17.852049400454643,0.010401762513549219,0.01028226944036111,-0.24895740233038308,-0.24999213706298154,0.6213681319844483,0.5158759021740222,0.14050849040163588,0.8337,0.14529750479846448,-0.5449101796407185,0.95,0.8047024952015355,0.2275449101796407,0.7724550898203593,19.280137806472794,19.24421773188241,0.02229718718425082,0.023329014699651235,-0.6052134806088978,-0.6033911009915965,0.7078554485953287,0.5908365778118934,0.26461783478034556,0.6386,0.30976302967665725,-0.44558027660853883,0.8865384615384615,0.5767754318618042,0.2772098616957306,0.7227901383042694,19.072141254478005,19.047058005972147,0.019570543093270398,0.02017186475141022,-0.4098279211053705,-0.41244895241088736,0.5445087381910233,0.45803691268667635,0.22554336875050612,0.9174,0.09115236970323348,-0.5688572624529091,0.9903846153846154,0.8992322456813819,0.2155713687735454,0.7844286312264546,0.0005,0.2,256,None,8,None,400,None,None,None,0.9645844540968844,0.30873989475410496,0.5851809061819861,0.2074666534591554,0.1856188031610166,0.017439368352974986,0.017899619941873408,0.2074666534591554,0.21149320969719634,0.1856188031610166,0.1876276123205105,0.5851809061819861,0.4898536422334453,-0.423564919893672,-0.4250786810170264,18.767821840575202,18.749913284448,0.9616,0.9980769230769231,0.9524952015355086,0.04558172154141449,-0.5854632587859425,0.20726837060702874,0.7927316293929713,"{'I2': -0.21143270163575512, 'I1': -0.1286965874466758}","{'I2': 1.524179237659719, 'I1': 1.3861136941512422}","{'I2': 0.0794547053030278, 'I1': 0.28960516248852125}",0.4,BPR_50_0.4_256_Yelp_50
18.471709772949293,18.431459858810744,0.012940145811988641,0.013238154631980631,-0.1273902456984613,-0.12932505790393642,0.6249015950859587,0.522916292950952,0.16624236236961104,0.8376,0.18134873763472603,-0.5314076111875286,0.9826923076923076,0.8013435700575816,0.23429619440623567,0.7657038055937643,20.282887264766234,20.081709192054955,0.03373056614843062,0.032125256673511265,-0.5335497326975236,-0.5362805492841743,0.7147103532274169,0.5974371683982339,0.3571701124693477,0.6075,0.41350952310645206,-0.38305941845764857,0.9384615384615385,0.5249520153550864,0.3084702907711757,0.6915297092288243,19.86007933587155,19.834737783327128,0.02264226682408503,0.023727289125016458,-0.28793982760264825,-0.28919417438465306,0.5339165097295178,0.4603546275162284,0.2587040480770806,0.9028,0.11899822825926476,-0.5584857507443641,0.9980769230769231,0.8790786948176583,0.22075712462781796,0.7792428753721821,0.0005,0.2,256,None,8,None,400,None,None,None,0.8901857081264135,0.2634589029227439,0.5805235665779866,0.2459051122968364,0.2171494127475071,0.02139187306377948,0.021935771374277383,0.2459051122968364,0.2501200653273185,0.2171494127475071,0.21969174514878445,0.5805235665779866,0.4939656983812325,-0.31152368268978625,-0.3131691997481912,19.538585472342398,19.487698290053153,0.9558,1.0,0.9448176583493282,0.05518234165067182,-0.5821615106468461,0.20891924467657694,0.791080755323423,"{'I2': -0.16986468351122894, 'I1': -0.09770208511785967}","{'I1': 1.2862259787163894, 'I2': 1.644465364284084}","{'I2': 0.07463275213785489, 'I1': 0.32722157118172673}",0.8,BPR_50_0.8_256_Yelp_50
18.459515252107845,18.452908413871896,0.011895518731346604,0.012814045169049845,-0.1411134741497493,-0.14999612847525173,0.6220973039001655,0.5274045973404343,0.16002223034045013,0.8376,0.16452827402923376,-0.5378266850068776,0.9692307692307692,0.8047024952015355,0.2310866574965612,0.7689133425034388,19.97044580601496,19.905488688273188,0.02938170203057265,0.029380398292102573,-0.5470900316063336,-0.5480058094804859,0.7380372084669021,0.6101722854310964,0.3203902173533373,0.6217,0.3861435109995571,-0.4021000617665225,0.9307692307692308,0.5446257197696737,0.2989499691167387,0.7010500308832612,19.721542545124326,19.714486186755035,0.023429916043552407,0.024049783549783606,-0.2962955636148839,-0.2967131312199024,0.5421363287139401,0.46534507757139054,0.26613119280672226,0.9128,0.10411929720950841,-0.5641564997896509,0.9961538461538462,0.8920345489443378,0.2179217501051746,0.7820782498948254,0.0005,0.2,256,None,8,None,400,None,None,None,0.9200252321521931,0.26106966851428304,0.587629792223439,0.24424831153855242,0.22348854475905477,0.021057745281210995,0.02168182707355233,0.24424831153855242,0.250857247072224,0.22348854475905477,0.22648436831776583,0.587629792223439,0.4997697447898978,-0.3217043348994792,-0.3235020157415705,19.41271676841885,19.39868930019246,0.9681,1.0,0.960172744721689,0.03982725527831099,-0.5874652915509719,0.2062673542245141,0.793732645775486,"{'I2': -0.15533991927955018, 'I1': -0.10783131997724175}","{'I1': 1.2729143173546527, 'I2': 1.6412861198633375}","{'I2': 0.08986733274100898, 'I1': 0.32160967395691525}",0.8,BPR_50_0.8_256_Yelp_50
18.861900452471264,18.85665195477239,0.012490793947763064,0.01369084740225992,-0.12384899600858681,-0.12983770045410484,0.6319880008400514,0.5333131126209584,0.16707171821513167,0.8425,0.17270781042374128,-0.5350957155879672,0.9807692307692307,0.8080614203454894,0.2324521422060164,0.7675478577939836,20.392261784064697,20.252084411072115,0.032670137870343195,0.03412682115967537,-0.5053790105166844,-0.5043292611298805,0.7509113796100049,0.6153918078661571,0.3567713552878959,0.6187,0.4019968994537133,-0.39292364990689016,0.9403846153846154,0.5383877159309021,0.30353817504655495,0.6964618249534451,20.155150889093875,20.16456977389106,0.02606244260789717,0.026280335825790396,-0.2531310194157905,-0.255165154520553,0.5366620578656318,0.46289160825402326,0.2878680070585079,0.894,0.13003469658939915,-0.5541237113402062,0.9980769230769231,0.8680422264875239,0.22293814432989692,0.7770618556701031,0.0005,0.2,256,None,8,None,400,None,None,None,0.8537649679085846,0.24708522423917864,0.5885340027170314,0.26382995318882546,0.24223618979830547,0.023222868959790404,0.02385656199099344,0.26382995318882546,0.2680581606472988,0.24223618979830547,0.24692604353615316,0.5885340027170314,0.5005043309349496,-0.2827486161136291,-0.28478045016638126,19.836485971865837,19.82363805348597,0.9589,1.0,0.9486564299424184,0.05134357005758161,-0.5835002002402883,0.20824989987985582,0.7917501001201441,"{'I1': -0.10102784320057535, 'I2': -0.12866970024643204}","{'I1': 1.227793786944233, 'I2': 1.6903830712558936}","{'I1': 0.3403576104436498, 'I2': 0.08699850627056933}",1.0,BPR_50_1.0_256_Yelp_50
19.03095143009095,19.033928180319577,0.01040517766195969,0.010648432743849011,-0.10238415632733279,-0.10887841609882386,0.626638581875112,0.5367604647193412,0.14306223897107978,0.8349,0.17749889266204044,-0.5326586936522539,0.9769230769230769,0.7994241842610365,0.23367065317387303,0.766329346826127,20.55511377569946,20.519886721335638,0.030044164140673367,0.030165493302043607,-0.5218391543108178,-0.5219823019544728,0.7475855793502938,0.6190215524714868,0.32352219355442796,0.616,0.402952901225454,-0.3915211970074813,0.9384615384615385,0.5355086372360844,0.30423940149625933,0.6957605985037406,20.166524279847003,20.186151601057126,0.024158877738423228,0.024725337793519656,-0.2789648640396635,-0.28203853424510883,0.526446748175111,0.46187766416312137,0.27009235378143776,0.9025,0.119478074708401,-0.5582978723404255,0.9980769230769231,0.8785988483685221,0.22085106382978723,0.7791489361702127,0.0005,0.2,256,None,8,None,400,None,None,None,0.9051552424705568,0.24701274945228188,0.5804708128148532,0.24248298236221583,0.22064968804481677,0.021181872983935354,0.021606913305228195,0.24248298236221583,0.24567915309977162,0.22064968804481677,0.22208201071814396,0.5804708128148532,0.5012586469097947,-0.2995854492704085,-0.3026058108684732,19.908806902606237,19.917238665143433,0.9589,1.0,0.9486564299424184,0.05134357005758161,-0.5835002002402883,0.20824989987985582,0.7917501001201441,"{'I2': -0.13750636766186589, 'I1': -0.09374471724943843}","{'I1': 1.2348379255361093, 'I2': 1.66916781559542}","{'I2': 0.07494630730818842, 'I1': 0.3225805315519313}",1.0,BPR_50_1.0_256_Yelp_50
