niche_user Novelty Normal,niche_user Novelty Calibrated,niche_user MRR Normal,niche_user MRR Calibrated,niche_user PL Normal,niche_user PL Calibrated,niche_user KLD Normal,niche_user KLD Calibrated,niche_user NCDG Normal,niche_user coverage,niche_user DPF,niche_user normalized_DPF,niche_user coverage_category_I1,niche_user coverage_category_I2,niche_user normalized_coverage_category_I1,niche_user normalized_coverage_category_I2,blockbuster Novelty Normal,blockbuster Novelty Calibrated,blockbuster MRR Normal,blockbuster MRR Calibrated,blockbuster PL Normal,blockbuster PL Calibrated,blockbuster KLD Normal,blockbuster KLD Calibrated,blockbuster NCDG Normal,blockbuster coverage,blockbuster DPF,blockbuster normalized_DPF,blockbuster coverage_category_I1,blockbuster coverage_category_I2,blockbuster normalized_coverage_category_I1,blockbuster normalized_coverage_category_I2,diverse Novelty Normal,diverse Novelty Calibrated,diverse MRR Normal,diverse MRR Calibrated,diverse PL Normal,diverse PL Calibrated,diverse KLD Normal,diverse KLD Calibrated,diverse NCDG Normal,diverse coverage,diverse DPF,diverse normalized_DPF,diverse coverage_category_I1,diverse coverage_category_I2,diverse normalized_coverage_category_I1,diverse normalized_coverage_category_I2,Learning Rate,learning_rate_factor,batch_size,dropout,max_grad_norm,noise_multiplier,latent_dim,mlp_layer_sizes,num_epochs,step_size,gamma,delta,Test Losses,Train Losses,KLD_test,NDCG_test,recall_test,Total MRR,Calibrated_MRR,NDCG_normal,Calibrated_NDCG,average_recall,average_recall_calibrated,KLD_Normal,KLD_Calibrated,normal_PL,Calibrated_PL,novelty_normal,Calibrated_novelty,Coverage,exposure_I1,exposure_I2,DPF,normalized_DPF,normalized_exposure_1,normalized_exposure_2,PL_per_category,kld_pre_category,ndcg_per_category,model_name,epsilon
21.30812006666846,21.755427950239223,0.05576920183555261,0.07177348980666529,2.8827372087179155,1.9940566351230906,0.4427232986366405,0.0574326227917432,0.41811168798972637,0.0816,0.3990037456758567,0.9624060150375939,0.4009216589861751,0.0019179133103183737,0.981203007518797,0.018796992481203006,21.466708461999445,21.685619346887954,0.10950502197112355,0.09902914536812818,0.45468884877990184,0.2694626310267604,0.2100709553944259,0.04340280450819972,0.6988355479527909,0.109,0.5030819187617881,0.876056338028169,0.511520737327189,0.008438818565400843,0.9380281690140845,0.061971830985915494,21.299666070812954,21.6554005854363,0.0910522514796882,0.08888445823244581,1.3499819744086954,0.879974836575144,0.2705932549504077,0.010870535605581487,0.610634464562539,0.1633,0.6962643998168703,0.763157894736842,0.7204301075268817,0.024165707710011506,0.881578947368421,0.11842105263157894,0.0005,0.2,256,0.4,2.0,0.4,8,"[32, 16, 8]",400,4,0.9,1e-05,0.5724501895411639,0.5783847598722045,1.588010453298016,0.6101057350265586,0.1947088324191335,0.09129138453678023,0.08917601612848006,0.6101057350265586,0.6132883159322768,0.1947088324191335,0.20824499428960996,0.27375845211791167,0.018907744626881863,1.228254337677064,0.799772529834673,21.32478637983087,21.666841626058744,0.178,0.7649769585253456,0.03145377828922133,0.7335231802361243,0.7172413793103449,0.8586206896551725,0.1413793103448276,"{'I1': 0.7229450476479264, 'I2': 0.5763681378873268}","{'I1': 0.23328996463894158, 'I2': 1.1084478751198803}","{'I1': 0.6144862517062559, 'I2': 0.13591081279762146}",DPSGD_Deep_1M_with_target_epsilon_50,5.27549598477647
21.288956888868956,21.682720861359766,0.05867364402317013,0.07160789513277671,2.9295731302900676,2.14198699266355,0.466284704183877,0.061225661613297684,0.43592945398275157,0.0829,0.40514813891702417,0.962962962962963,0.40706605222734255,0.0019179133103183737,0.9814814814814815,0.018518518518518517,21.44896934052649,21.630676741493563,0.11402107434310821,0.10179239530086992,0.46756278620715824,0.31753597083570667,0.20837922264643294,0.044981582266071504,0.7124070917245281,0.109,0.5069212807064991,0.8873239436619718,0.5145929339477726,0.007671653241273495,0.9436619718309859,0.056338028169014086,21.283831836658447,21.579352443377214,0.09611223769168765,0.09244426789077236,1.369377129631204,0.9767898047009695,0.27343225360359735,0.016426945791820406,0.6332162147466203,0.1636,0.7189169888230729,0.8048780487804879,0.738863287250384,0.019946298427311087,0.9024390243902439,0.0975609756097561,0.0005,0.2,256,0.4,2.0,0.4,8,"[32, 16, 8]",400,4,0.9,1e-05,0.5123715456010371,0.5028836594051009,1.614007913602846,0.631030867655712,0.1983267643379021,0.09612057250310173,0.0923580132788697,0.631030867655712,0.6230994552706661,0.1983267643379021,0.21454644783870497,0.27738310838172703,0.023756614176817195,1.2474257932167616,0.8886435179393589,21.308439346689358,21.59412653931578,0.1805,0.7926267281105991,0.02761795166858458,0.7650087764420145,0.7551020408163265,0.8775510204081632,0.12244897959183673,"{'I1': 0.7375800819090602, 'I2': 0.7722377124845636}","{'I1': 0.23634755400962604, 'I2': 1.2672650010593474}","{'I1': 0.6355685349303906, 'I2': 0.16309297535714576}",DPSGD_Deep_1M_with_target_epsilon_50,9.950435695781357
21.291466832757614,21.62183874833972,0.0587846046791545,0.07505435191454157,2.9240849478492175,2.339064383128662,0.4562169218051906,0.07305968534488291,0.4305045279276884,0.0813,0.3955479663932093,0.9547169811320755,0.3978494623655914,0.0023014959723820483,0.9773584905660377,0.022641509433962263,21.451463622572824,21.590144449276544,0.11522231190027794,0.1051972468836875,0.46572877232772625,0.3643271249413404,0.2084568019625408,0.055842589792466465,0.7183950712122721,0.108,0.5023129857756236,0.8863636363636365,0.5099846390168971,0.007671653241273495,0.9431818181818182,0.056818181818181816,21.2866236370085,21.49256597136494,0.095295979620662,0.09635807606941109,1.3660152338373766,1.1135386848610145,0.27667798393151816,0.0388451560132755,0.628191601867209,0.1657,0.7258303150504049,0.8,0.7465437788018433,0.020713463751438434,0.9,0.1,0.0005,0.2,256,0.4,2.0,0.5,8,"[32, 16, 8]",400,4,0.9,1e-05,0.516561449578126,0.5236301455717225,1.646338342481366,0.6275953060596602,0.19727605333657183,0.09566548415727076,0.09616436353867938,0.6275953060596602,0.6341821675567739,0.19727605333657183,0.21878522031147943,0.2792314409980761,0.043736687500337434,1.2442915709512679,1.0093456899497704,21.311167724586152,21.51594577306316,0.1805,0.7864823348694316,0.02915228231683928,0.7573300525525923,0.7414965986394557,0.8707482993197279,0.1292517006802721,"{'I2': 0.7061340067692821, 'I1': 0.7352204702816633}","{'I1': 0.2384964236999203, 'I2': 1.1054622679533401}","{'I2': 0.09090909090909091, 'I1': 0.6321580218527139}",DPSGD_Deep_1M_with_target_epsilon_50,2.6312365963564788
21.301344758959015,21.63716048670677,0.058490841044158595,0.0750342285413376,2.9023692116386064,2.2677955009363506,0.46979601646689456,0.07459697348037576,0.4352259195307849,0.0804,0.3928593524346893,0.9618320610687023,0.39477726574500765,0.0019179133103183737,0.9809160305343512,0.019083969465648856,21.461012711526497,21.60468561004158,0.11449452963859726,0.10406394045377114,0.4581370188749291,0.3475729181490199,0.208283524306043,0.05317856869810898,0.717020892897454,0.109,0.5050015997341437,0.8816901408450704,0.5130568356374808,0.00805523590333717,0.9408450704225352,0.059154929577464786,21.296925275722817,21.522008721575453,0.09476879035512557,0.09546288169222525,1.352115798562503,1.0655139299208654,0.2858160690177246,0.032554612811187156,0.6251727430113498,0.1667,0.7208402051195029,0.7826887661141806,0.7434715821812596,0.02263137706175681,0.8913443830570903,0.10865561694290976,0.0005,0.2,256,0.4,2.0,0.6,8,"[32, 16, 8]",400,4,0.9,1e-05,0.5213067967347675,0.5227692688854454,1.719980972196377,0.6253599096183522,0.1946158117985287,0.09512518402637872,0.095295475913943,0.6253599096183522,0.6332282463676622,0.1946158117985287,0.21630523934297854,0.2873132045335221,0.03852675104950198,1.2313712352695187,0.9668064067035368,21.321329191868777,21.54221165689615,0.1826,0.7910906298003072,0.03068661296509398,0.7604040168352132,0.73109243697479,0.865546218487395,0.13445378151260504,"{'I1': 0.7252349246998415, 'I2': 0.6933304428262597}","{'I1': 0.24526223759311977, 'I2': 1.1316655125156143}","{'I1': 0.6299408311717709, 'I2': 0.16666666666666666}",DPSGD_Deep_1M_with_target_epsilon_50,0.8027137612428971
21.294988927525267,21.59667711521822,0.0582414616715565,0.07491978861054699,2.913769789323629,2.3566409336129888,0.475960504869679,0.08586705159449422,0.43136976793794013,0.0826,0.40361204060673234,0.962825278810409,0.4055299539170507,0.0019179133103183737,0.9814126394052045,0.01858736059479554,21.45274565047516,21.577960235472364,0.1166026365348398,0.10582019549816153,0.46497310260897656,0.37052894787543506,0.205629331189502,0.05986888627268155,0.7221560395659307,0.108,0.5023129857756236,0.8863636363636365,0.5099846390168971,0.007671653241273495,0.9431818181818182,0.056818181818181816,21.28779100978062,21.486031843074848,0.09492255178907728,0.09648349643529766,1.3637265020659448,1.1131735957018132,0.27665378965364995,0.04208306306717425,0.6282537065146263,0.1654,0.7262138977124686,0.8033395176252318,0.7465437788018433,0.02032988108937476,0.9016697588126159,0.09833024118738404,0.0005,0.2,256,0.4,2.0,0.5,8,"[32, 16, 8]",400,4,0.9,1e-05,0.5129015785355298,0.5126960124950858,1.6643218547249177,0.6282567831150979,0.19772206689000477,0.09553769281618955,0.09634463696434835,0.6282567831150979,0.6355578267815869,0.19772206689000477,0.21722738054171498,0.2801797209760979,0.04776039784324908,1.2419912598427003,1.0110621687921604,21.31251680674476,21.507277725290916,0.1802,0.7910906298003072,0.02761795166858458,0.7634726781317226,0.7546848381601363,0.8773424190800682,0.12265758091993186,"{'I1': 0.733403608562047, 'I2': 0.7448286930530356}","{'I1': 0.23813439423526075, 'I2': 1.2577490085589573}","{'I1': 0.6327277347994774, 'I2': 0.20833333333333334}",DPSGD_Deep_1M_with_target_epsilon_50,2.6807638681545374
21.324015596005754,21.744172389785284,0.05738885127510724,0.0703913713984805,2.8510564309487245,2.0210156415827676,0.4705679946431879,0.06598418750890002,0.4316927224728337,0.0804,0.3871003095176227,0.9389312977099236,0.3901689708141321,0.0030686612965093976,0.9694656488549618,0.030534351145038167,21.47682145767867,21.6700430273485,0.11194247152721731,0.09889090664514388,0.446087631687696,0.28624517403352373,0.21458647726289332,0.04983272611820308,0.7072842828648569,0.1087,0.5034655014238518,0.8813559322033899,0.511520737327189,0.00805523590333717,0.940677966101695,0.059322033898305086,21.316753775506555,21.638508336830238,0.0916843472558517,0.09008838613128922,1.3260133605570597,0.9014205993469264,0.29020534948520627,0.017539366514522228,0.6153378751222889,0.1636,0.6843627313206733,0.7373358348968104,0.7112135176651305,0.02685078634445723,0.8686679174484052,0.13133208255159476,0.0005,0.2,256,0.4,2.0,0.7,8,"[32, 16, 8]",400,4,0.9,1e-05,0.5617656572398146,0.5703261982242428,1.6912624037374417,0.6159807018078874,0.19377758631190958,0.09225772384060105,0.09000179088282632,0.6159807018078874,0.6175258085164425,0.19377758631190958,0.2088983330281101,0.29173021000286364,0.025673320008612978,1.2071326123614603,0.8204836465763645,21.34076644963517,21.650537278502,0.1793,0.7619047619047619,0.03375527426160337,0.7281494876431585,0.6986301369863013,0.8493150684931506,0.1506849315068493,"{'I2': 0.5208500624341106, 'I1': 0.7067146601985157}","{'I1': 0.24775147402896316, 'I2': 1.1637959785124734}","{'I2': 0.0959370443277328, 'I1': 0.6204135106045143}",DPSGD_Deep_1M_with_target_epsilon_50,0.21941065108296712
21.30784829172519,21.65371525946769,0.05872376438727157,0.07301972842849631,2.8840901647519783,2.250700290579527,0.44266860118103113,0.06898754024145522,0.4364509902910511,0.0829,0.40514813891702417,0.962962962962963,0.40706605222734255,0.0019179133103183737,0.9814814814814815,0.018518518518518517,21.46573749627376,21.615910083192038,0.11397771500313869,0.10381288673661565,0.45573863272444637,0.3405035366494243,0.20495999926651556,0.05031907211880595,0.7185606320464349,0.1077,0.49693752552062065,0.8746438746438747,0.5053763440860215,0.008438818565400843,0.9373219373219374,0.06267806267806268,21.299583910428165,21.535148795666483,0.09377903046811983,0.09449061743341429,1.3490099421011414,1.054833436419686,0.26899267896479984,0.02894437094187249,0.624135430047224,0.1661,0.7216073704436302,0.789279112754159,0.7434715821812596,0.02186421173762946,0.8946395563770795,0.10536044362292052,0.0005,0.2,256,0.4,2.0,0.6,8,"[32, 16, 8]",400,4,0.9,1e-05,0.5286589716970465,0.5318049503439116,1.5923405347203003,0.6248594171373513,0.19344934791275364,0.0942904811944136,0.09435613811920456,0.6248594171373513,0.6291216169262748,0.19344934791275364,0.2158563353514626,0.271750654349281,0.03488676815209483,1.2277928839523564,0.9566074269767241,21.324560431480226,21.555309536861806,0.1805,0.7849462365591398,0.029535864978902954,0.7554103715802368,0.7380952380952381,0.8690476190476191,0.13095238095238096,"{'I1': 0.722496017366238, 'I2': 0.6270421078889242}","{'I1': 0.2322008240913879, 'I2': 1.1427594103283116}","{'I1': 0.6293619340277378, 'I2': 0.08699459642857366}",DPSGD_Deep_1M_with_target_epsilon_50,0.6683192142153528
21.298896142773867,21.666826106261865,0.05933160309937568,0.07313426239374116,2.907122657504101,2.1854269493408385,0.4608093750271519,0.06986862540626693,0.433906440150739,0.0807,0.39439545074498117,0.961977186311787,0.39631336405529954,0.0019179133103183737,0.9809885931558935,0.019011406844106463,21.45994839971309,21.61648601343708,0.11300923683974526,0.1027501569365977,0.45885875233685675,0.3312634667225144,0.20947335703395767,0.05162448346668243,0.7099683628501261,0.1087,0.5053851823962073,0.887005649717514,0.5130568356374808,0.007671653241273495,0.943502824858757,0.05649717514124294,21.295156910398955,21.557897106863546,0.09470278450363241,0.09323729654291114,1.3542322273276333,1.009636700871829,0.27649778149881404,0.024133030531185165,0.6276480198495961,0.1651,0.7227581184298212,0.7992565055762082,0.7434715821812596,0.020713463751438434,0.8996282527881041,0.10037174721189591,0.0005,0.2,256,0.4,2.0,0.8,8,"[32, 16, 8]",400,4,0.9,1e-05,0.5089825846152137,0.5026465731657892,1.6273150684551798,0.6261704284977712,0.19543366997440828,0.09491426148469491,0.09322657828133195,0.6261704284977712,0.6250192961048369,0.19543366997440828,0.21480573001484676,0.2795611425105215,0.031372180503841475,1.2333081890068391,0.9179890950646336,21.319616579240034,21.57412727445333,0.182,0.794162826420891,0.02915228231683928,0.7650105441040517,0.7436762225969646,0.8718381112984823,0.1281618887015177,"{'I2': 0.6814651394342909, 'I1': 0.7267051134031383}","{'I1': 0.2383149920257106, 'I2': 1.2015566048738493}","{'I2': 0.07692307692307693, 'I1': 0.6307277876148099}",DPSGD_Deep_1M_with_target_epsilon_50,0.43039723614394515
21.303686937416323,21.69816780392497,0.057803449183780976,0.07304596404122479,2.8972588614012493,2.166197665774768,0.46046418687170865,0.053478603812550325,0.42824066016882356,0.0826,0.40169235963437677,0.9553903345724908,0.4039938556067588,0.0023014959723820483,0.9776951672862454,0.022304832713754646,21.462839627848002,21.64616622330188,0.11131109317550002,0.1008905927719488,0.45759784679458837,0.31711395164195394,0.20898788816953162,0.038441927157403966,0.7066803262738595,0.1071,0.49578500987239243,0.8796561604584527,0.5038402457757296,0.00805523590333717,0.9398280802292264,0.06017191977077364,21.295841338633707,21.572160347492556,0.09336437315039059,0.09248653988431549,1.3545111649836838,1.0114287316242072,0.27380154430806725,0.01713792363683239,0.6231013355602619,0.1633,0.7077824856510034,0.7857142857142858,0.7296466973886329,0.02186421173762946,0.8928571428571429,0.10714285714285714,0.0005,0.2,256,0.4,2.0,0.7,8,"[32, 16, 8]",400,4,0.9,1e-05,0.5364874316758803,0.5434566893917756,1.6132762908839542,0.6217302059379534,0.19555176629241844,0.09350974187584461,0.09235938936162943,0.6217302059379534,0.6203620524727854,0.19555176629241844,0.2148275655799305,0.2773541491660816,0.022810697844540838,1.2328572637071034,0.915645794807274,21.320912572853217,21.591850134568386,0.1793,0.7772657450076805,0.02991944764096663,0.7473462973667139,0.7328767123287672,0.8664383561643836,0.13356164383561644,"{'I2': 0.6866681363938804, 'I1': 0.7264071140355809}","{'I1': 0.23683499691543874, 'I2': 1.1479491788395635}","{'I2': 0.04853305796703519, 'I1': 0.6262560245773283}",DPSGD_Deep_1M_with_target_epsilon_50,0.4769076797352212
21.308801353812527,21.660806845786688,0.05765637929737463,0.07336436470322737,2.884303968004853,2.247047535534385,0.4456484764374961,0.0676523466670738,0.43142481737033705,0.0841,0.4112925321581916,0.9635036496350364,0.41321044546851,0.0019179133103183737,0.9817518248175182,0.01824817518248175,21.46430827215109,21.61030940139799,0.11244686575195043,0.10327351807012819,0.4558905058737905,0.3444530225383045,0.2040039621604591,0.05035776146731409,0.7113926999681477,0.1087,0.5034655014238518,0.8813559322033899,0.511520737327189,0.00805523590333717,0.940677966101695,0.059322033898305086,21.302096109293682,21.528745617411413,0.09300955912025863,0.09447914144471384,1.3455273486016934,1.062687041687415,0.2667574015354756,0.031083454827209478,0.622223139367985,0.1657,0.7143122292162717,0.7777777777777777,0.7373271889400922,0.023014959723820484,0.8888888888888888,0.1111111111111111,0.0005,0.2,256,0.4,2.0,0.9,8,"[32, 16, 8]",400,4,0.9,1e-05,0.5205752645572148,0.5310881634286985,1.5854407773969967,0.6219573635671117,0.19553980226185264,0.09338835030721532,0.09429208113752685,0.6219573635671117,0.6281179828974597,0.19553980226185264,0.21566491652354916,0.2700683754465032,0.036474168902689036,1.2252084435983164,0.9631893052533261,21.32638470682409,21.549969076379764,0.1823,0.7880184331797235,0.031070195627157654,0.7569482375525659,0.7272727272727273,0.8636363636363636,0.13636363636363635,"{'I2': 0.6436924597275006, 'I1': 0.7205002977951289}","{'I1': 0.2313974164560224, 'I2': 1.1306107289371656}","{'I2': 0.052577479464288125, 'I1': 0.626487839300291}",DPSGD_Deep_1M_with_target_epsilon_50,0.3104552466951067
