niche_user Novelty Normal,niche_user Novelty Calibrated,niche_user MRR Normal,niche_user MRR Calibrated,niche_user PL Normal,niche_user PL Calibrated,niche_user KLD Normal,niche_user KLD Calibrated,niche_user NCDG Normal,niche_user coverage,niche_user DPF,niche_user normalized_DPF,niche_user coverage_category_I1,niche_user coverage_category_I2,niche_user normalized_coverage_category_I1,niche_user normalized_coverage_category_I2,blockbuster Novelty Normal,blockbuster Novelty Calibrated,blockbuster MRR Normal,blockbuster MRR Calibrated,blockbuster PL Normal,blockbuster PL Calibrated,blockbuster KLD Normal,blockbuster KLD Calibrated,blockbuster NCDG Normal,blockbuster coverage,blockbuster DPF,blockbuster normalized_DPF,blockbuster coverage_category_I1,blockbuster coverage_category_I2,blockbuster normalized_coverage_category_I1,blockbuster normalized_coverage_category_I2,diverse Novelty Normal,diverse Novelty Calibrated,diverse MRR Normal,diverse MRR Calibrated,diverse PL Normal,diverse PL Calibrated,diverse KLD Normal,diverse KLD Calibrated,diverse NCDG Normal,diverse coverage,diverse DPF,diverse normalized_DPF,diverse coverage_category_I1,diverse coverage_category_I2,diverse normalized_coverage_category_I1,diverse normalized_coverage_category_I2,Learning Rate,learning_rate_factor,batch_size,dropout,max_grad_norm,noise_multiplier,latent_dim,mlp_layer_sizes,num_epochs,step_size,gamma,delta,Test Losses,Train Losses,KLD_test,NDCG_test,recall_test,Total MRR,Calibrated_MRR,NDCG_normal,Calibrated_NDCG,average_recall,average_recall_calibrated,KLD_Normal,KLD_Calibrated,normal_PL,Calibrated_PL,novelty_normal,Calibrated_novelty,Coverage,exposure_I1,exposure_I2,DPF,normalized_DPF,normalized_exposure_1,normalized_exposure_2,PL_per_category,kld_pre_category,ndcg_per_category,model_name,epsilon,training_time,Early Stop Epoch
22.47940005104514,22.472914640653617,0.0060640285640285625,0.011394901394901388,-0.6031878819553409,-0.6076529993364496,0.33515519349562073,0.21984516054302028,0.09001802278859927,0.3668,-0.030725501529911492,-0.6306818181818181,0.2995391705069124,0.3302646720368239,0.1846590909090909,0.8153409090909091,22.77389105854209,22.771088401600004,0.004078248022629404,0.007012593913842486,-0.8306752922183639,-0.8272728711147747,0.22881948981202047,0.17343112640276703,0.06573138164149121,0.5697,-0.046639762850461064,-0.6297640653357532,0.4700460829493088,0.5166858457997698,0.1851179673321234,0.8148820326678766,22.770605726814367,22.781049201141407,0.005107445520581138,0.006930412631154202,-0.7675120144665735,-0.7649822290270418,0.2115744649338332,0.14703903213383843,0.07741037057516537,0.7106,-0.032675232756898764,-0.616917841516772,0.6052227342549923,0.637897967011891,0.191541079241614,0.808458920758386,0.0005,0.2,256,None,2.0,4.0,5,None,1,None,None,1e-05,4.6520064484771,4.922400149145367,0.22288607346960265,0.07660099968776839,0.019212326352621083,0.005025132275132317,0.007260042380689192,0.07660099968776839,0.09781512479911632,0.019212326352621083,0.02213684893273767,0.22288607346960265,0.1560747309959388,-0.773594871637241,-0.7711757685740572,22.750368105313104,22.757671889226806,0.7643,0.663594470046083,0.68162639048715,-0.01803192044106705,-0.6088727931190583,0.1955636034404708,0.8044363965595291,"{'I1': -0.303415716271773, 'I2': -0.5468519513522283}","{'I1': 0.38623622543430447, 'I2': 0.5290556447267015}","{'I1': 0.11452182437837616, 'I2': 0.030468203516600005}",1M_DPSGD_SVD_50,0.01365902538186331,588.3741178512573,1
22.76623332953416,22.712085727898316,0.006333111333111331,0.00945480445480445,-0.5882568956183117,-0.5922553499002071,0.32524216732707734,0.21132261065417995,0.0910087847492625,0.3699,-0.005380763241114361,-0.605607476635514,0.3241167434715822,0.32949750671269656,0.197196261682243,0.802803738317757,22.51493454662926,22.516627916012244,0.006268580076752603,0.00910347188440263,-0.8163487255900873,-0.8103977667389389,0.23243337095806144,0.17912573796713532,0.0890931391659088,0.5734,0.010568851320178374,-0.5937311633514166,0.5176651305683564,0.507096279248178,0.20313441832429174,0.7968655816757083,22.72715554541003,22.721124167280617,0.005926772262577384,0.007855242803336075,-0.7474130883136968,-0.7467823401337064,0.21111906590838733,0.1491765406641483,0.08586718661353931,0.713,-0.011942324723051567,-0.6064139941690962,0.6221198156682027,0.6340621403912543,0.1967930029154519,0.8032069970845481,0.0005,0.2,256,None,2.0,4.0,5,None,1,None,None,1e-05,4.582674957241265,4.833282804397835,0.22235235168904752,0.08670430266641872,0.018898412361035205,0.006005620047908637,0.008151412250914774,0.08670430266641872,0.10680417397038748,0.018898412361035205,0.021093519170318303,0.22235235168904752,0.15797354014170303,-0.7548837471635463,-0.7533609950356539,22.69892961994794,22.690603655197275,0.7707,0.6835637480798771,0.6835443037974683,1.944428240874263e-05,-0.6003592276605298,0.19982038616973508,0.8001796138302649,"{'I2': -0.5067204629213032, 'I1': -0.2684833837522241}","{'I2': 0.5343229390616366, 'I1': 0.4072970285050435}","{'I2': 0.03364652257575796, 'I1': 0.12831862868766225}",1M_DPSGD_SVD_50,0.01365902538186331,930.1349956989288,1
22.725194272967006,22.708628659731314,0.007984330484330485,0.011976264476264467,-0.56856940656789,-0.5824219322497994,0.3225638697505814,0.20529143533336783,0.1094684574453279,0.3662,-0.0023067989584935056,-0.6025998142989786,0.32872503840245776,0.33103183736095126,0.19870009285051068,0.8012999071494893,22.631736578840936,22.603769132434305,0.004725735545826349,0.006852917860295831,-0.8216458770105659,-0.8191726220688206,0.22199582508345517,0.16947665792138114,0.07035786261236376,0.5565,0.0051774821068409915,-0.5970241785492871,0.49923195084485406,0.49405446873801306,0.2014879107253565,0.7985120892746436,22.45384550089237,22.47712367241538,0.005812348668280913,0.007831063357546457,-0.7475732502845467,-0.7475788550397078,0.20870373433926243,0.1464419137369625,0.0855731624188385,0.6863,-0.0042883481021496195,-0.6026156941649898,0.6067588325652842,0.6110471806674338,0.19869215291750503,0.8013078470824949,0.0005,0.2,256,None,2.0,4.0,5,None,1,None,None,1e-05,4.537801580786273,4.782937825437833,0.21874624346647462,0.08505017774833432,0.019728855116626302,0.005808115507120518,0.007983060886045995,0.08505017774833432,0.10444808771484593,0.019728855116626302,0.022337589402284936,0.21874624346647462,0.15399416156305384,-0.7552714174476847,-0.7553431954600585,22.49914080153799,22.512097186484326,0.7443,0.6620583717357911,0.6593785960874569,0.002679775648334215,-0.5990697674418604,0.20046511627906977,0.7995348837209302,"{'I1': -0.3144760271966123, 'I2': -0.49770769776975843}","{'I1': 0.40434276495257837, 'I2': 0.5296880493091871}","{'I1': 0.11622086116721038, 'I2': 0.036165854456668256}",1M_DPSGD_SVD_50,0.01365902538186331,2032.579240322113,1
21.88755885789653,21.841583102450084,0.007518407518407513,0.012192899692899677,-0.5686665350119847,-0.5889217230718561,0.3303849770756991,0.2152973582453161,0.1105648724920441,0.3514,-0.006174443495799153,-0.6068204613841524,0.3010752688172043,0.30724971231300346,0.19658976930792377,0.8034102306920762,22.353039998191292,22.36919911152861,0.00493360719240401,0.007247581211826379,-0.8130463424491783,-0.8075596275672139,0.2258099102775732,0.16907194939624673,0.07812522351099767,0.5497,0.0009368608796946898,-0.5997442455242967,0.4807987711213518,0.4798619102416571,0.20012787723785166,0.7998721227621484,22.182462899018454,22.130073389125872,0.0057105612725316494,0.0076225786924939915,-0.7456070168843254,-0.7434858912015307,0.2149213100647671,0.15188117575696863,0.08324345354314958,0.6931,-0.006593379398605936,-0.6038306451612903,0.6036866359447005,0.6102800153433064,0.19808467741935484,0.8019153225806451,0.0005,0.2,256,None,2.0,2.0,5,None,1,None,None,1e-05,4.051189272674602,4.526711680040451,0.2247267445482119,0.08443942834758572,0.019783683691151487,0.005725664008002351,0.007892942693937744,0.08443942834758572,0.10484466032681873,0.019783683691151487,0.022697941645782486,0.2247267445482119,0.15890449480567592,-0.7520401875848824,-0.7501562908293475,22.18640395884105,22.144485897990396,0.7455,0.6482334869431644,0.6570771001150748,-0.008843613171910403,-0.6046838407494146,0.19765807962529275,0.8023419203747073,"{'I2': -0.49209032952742554, 'I1': -0.2817971845497496}","{'I2': 0.5425349730837647, 'I1': 0.4233158354514077}","{'I2': 0.03560004192288962, 'I1': 0.12277290392668724}",1M_DPSGD_SVD_50,0.017745080246316318,540.0363099575043,1
22.249681861742072,22.27738294121721,0.007896640396640392,0.013733488733488721,-0.551740508104874,-0.5582888631489776,0.322121946229329,0.2015110151368339,0.11251929820883351,0.3502,-0.008857754468207746,-0.6095143706640238,0.30261136712749614,0.3114691215957039,0.1952428146679881,0.8047571853320119,22.30752761159537,22.279877444878394,0.006708601336864665,0.009807713096589359,-0.8121518787218459,-0.8070717588136228,0.21906315524539408,0.1675566490603487,0.09410986153101214,0.5448,0.006692368472686949,-0.595881595881596,0.4823348694316436,0.47564250095895666,0.20205920205920205,0.797940797940798,22.65209568930076,22.651538424230914,0.005900163101963977,0.008003648775894575,-0.7377411999252902,-0.736258528960832,0.2056830965398831,0.14342142382303139,0.08497212935842532,0.6845,-0.004679001412361994,-0.6028440832910107,0.6006144393241167,0.6052934407364787,0.19857795835449465,0.8014220416455053,0.0005,0.2,256,None,2.0,2.0,5,None,1,None,None,1e-05,4.047289909110764,4.520873759633256,0.2159219188012972,0.0882670012458008,0.02047435260774619,0.0061603161441470084,0.008674872989549621,0.0882670012458008,0.11287729966370529,0.02047435260774619,0.023454342962865495,0.2159219188012972,0.1510803903417209,-0.7452198040398832,-0.7433359532958946,22.573123880265772,22.570618685421238,0.7342,0.6466973886328725,0.6467203682393556,-2.297960648312003e-05,-0.6003796867584243,0.19981015662078785,0.8001898433792122,"{'I2': -0.4925212799284816, 'I1': -0.29370255631443404}","{'I2': 0.5203954405049941, 'I1': 0.40230322497640003}","{'I2': 0.03219329511441074, 'I1': 0.12970994073138575}",1M_DPSGD_SVD_50,0.017745080246316318,577.4089858531952,1
22.62342940839824,22.512030915867424,0.005203962703962704,0.009786972286972288,-0.6473333180057974,-0.6555412297412421,0.3169405340797736,0.20150847835692068,0.08150347545603571,0.3591,-0.0353390994468985,-0.6358381502890174,0.2903225806451613,0.3256616800920598,0.18208092485549132,0.8179190751445087,22.365082515451718,22.391536295381922,0.0037033583770246627,0.006346278579536235,-0.8332682536035878,-0.8262972466448384,0.227199934827652,0.17307904164922136,0.05900794834827065,0.5506,-0.022862940788624775,-0.6154822335025381,0.46543778801843316,0.48830072880705794,0.19225888324873097,0.807741116751269,22.383964231220812,22.375639939503294,0.004992517487220895,0.006923333669626086,-0.7802053837173837,-0.7779350618890538,0.20577050782625533,0.14409374229400448,0.07206680658229948,0.6878,0.012216312338811264,-0.5939240506329113,0.6159754224270353,0.603759110088224,0.20303797468354431,0.7969620253164557,0.0005,0.2,256,None,2.0,2.0,5,None,1,None,None,1e-05,4.079479890758033,4.585303748896892,0.21681051884631994,0.0708302355777644,0.01832762110172771,0.004819210824185978,0.007042755797730956,0.0708302355777644,0.092217976823552,0.01832762110172771,0.02176821559101195,0.21681051884631994,0.1524133062248398,-0.7855288174080002,-0.7827336389703691,22.39824213659674,22.38766587953473,0.7403,0.6605222734254992,0.6517069428461834,0.008815330579315828,-0.5960544856740253,0.20197275716298732,0.7980272428370127,"{'I2': -0.500639532682787, 'I1': -0.3202829967242287}","{'I2': 0.5349323688218279, 'I1': 0.40241422218857165}","{'I2': 0.036493138750469015, 'I1': 0.108083940517423}",1M_DPSGD_SVD_50,0.017745080246316318,2991.585125684738,1
22.491812024286876,22.389624004127956,0.006914011914011913,0.010895400895400892,-0.6394340960955499,-0.6432734606845318,0.3167965469903372,0.1705254010178025,0.09739516050101979,0.2913,-0.018519795163323166,-0.6236429433051869,0.23963133640552994,0.2581511315688531,0.1881785283474065,0.8118214716525934,22.55075157261773,22.56446342574836,0.004095454299767578,0.007822955515918047,-0.8387989399742329,-0.8323698335726466,0.2226779026577646,0.1634477578932545,0.05984376196805093,0.4297,-0.018378382200350374,-0.6159479251423923,0.36251920122887865,0.380897583429229,0.1920260374288039,0.8079739625711961,22.55229620578418,22.55913015677199,0.004587150255582468,0.007355301654560174,-0.7811287671301538,-0.7768601064019306,0.2065028850090675,0.12503215297799286,0.07079078295848919,0.5378,-0.017881669167908454,-0.6124031007751938,0.4608294930875576,0.47871116225546606,0.1937984496124031,0.8062015503875969,0.0005,0.2,256,None,2.0,0.2,5,None,1,None,None,1e-05,0.909203943063276,2.3428157341791507,0.21671286370533063,0.07108414157758862,0.01711395178793878,0.0046808549843376,0.007675485008818379,0.07108414157758862,0.10073596854158429,0.01711395178793878,0.020601681210643735,0.21671286370533063,0.13388136547209298,-0.7870262861911493,-0.7826520835043866,22.54776742706411,22.547849969455868,0.5798,0.4976958525345622,0.5147679324894515,-0.017072079954889297,-0.6110444177671068,0.19447779111644659,0.8055222088835534,"{'I2': -0.5271274123575905, 'I1': -0.3355013414569478}","{'I2': 0.5244186322444375, 'I1': 0.40597422252008925}","{'I2': 0.03353566432268849, 'I1': 0.10301184873242282}",1M_DPSGD_SVD_50,44.41480094903776,1677.1901762485504,1
21.749265688789322,21.558554549209305,0.008354608354608349,0.014918877418877409,-0.6163649742041786,-0.6187708569285915,0.3079233362858678,0.15804541661002472,0.11199579785613388,0.2901,-0.002782300046489522,-0.6039119804400979,0.2488479262672811,0.25163022631377063,0.1980440097799511,0.8019559902200489,22.07626129022853,22.061465016324696,0.004099102751202635,0.00664387510585013,-0.8405553127020593,-0.8336715704971959,0.22776375571056406,0.16173487052766475,0.061418296099736557,0.4355,-0.016069815579819624,-0.6138374899436847,0.3686635944700461,0.3847334100498657,0.19308125502815768,0.8069187449718423,22.081976482729836,21.969027211783423,0.005581441686844253,0.008761450766747421,-0.7674184394238859,-0.76189656762592,0.1995053188608917,0.12075881317453137,0.08225317999984916,0.5353,-0.014047610209308892,-0.6099151989562948,0.4592933947772657,0.4733410049865746,0.19504240052185257,0.8049575994781474,0.0005,0.2,256,None,2.0,0.2,5,None,1,None,None,1e-05,0.9212820322582962,2.3347443091506226,0.21134727778956103,0.08132516181483206,0.018739677130249897,0.00556216273131699,0.00889013266998345,0.08132516181483206,0.11302636571648658,0.018739677130249897,0.0225799241760619,0.21134727778956103,0.12939825917816936,-0.7760780917903244,-0.7706057775373347,22.05747100757321,21.95332985416427,0.5829,0.500768049155146,0.5166858457997698,-0.015917796644623894,-0.6102809324566647,0.19485953377166768,0.8051404662283324,"{'I1': -0.3554888244550218, 'I2': -0.5015131185714888}","{'I1': 0.39519074032226864, 'I2': 0.5374072973633525}","{'I1': 0.1143174564288124, 'I2': 0.037330496369860695}",1M_DPSGD_SVD_50,44.41480094903776,1455.9384319782257,1
22.141604064504453,22.013230342449646,0.0081041181041181,0.010653328153328142,-0.6033078969868371,-0.6342014407223141,0.33688271656593344,0.17857847161029572,0.11059991812390345,0.2971,-0.01890337782538684,-0.6240963855421686,0.23963133640552994,0.2585347142309168,0.18795180722891566,0.8120481927710843,21.983205813870622,21.983358883342742,0.00588878078662414,0.008480082157721192,-0.8294685065804265,-0.8249340174584833,0.22694734155740515,0.16334683886904316,0.08819148320605812,0.4398,-0.002246698449230089,-0.6022453889334403,0.38095238095238093,0.383199079401611,0.19887730553327987,0.8011226944667201,22.100279790124066,22.026426978939966,0.004996435297282783,0.007614499260156089,-0.7635135090292343,-0.76261208772772,0.2081020890535436,0.12686203693995943,0.07528048655119383,0.5328,0.007830742824617876,-0.5949868073878628,0.4715821812596006,0.46375143843498273,0.2025065963060686,0.7974934036939314,0.0005,0.2,256,None,2.0,0.2,5,None,1,None,None,1e-05,0.9196143263737759,2.3347090835069135,0.22001743841651497,0.07967959504167937,0.017934240653754686,0.0053479033404407,0.007957158651188546,0.07967959504167937,0.10570050141553965,0.017934240653754686,0.021162117852610716,0.22001743841651497,0.13587189779785283,-0.77033428640784,-0.7700038314816419,22.086114937823872,22.019195743570947,0.581,0.5145929339477726,0.5086306098964327,0.005962324051339896,-0.5966285370258879,0.20168573148705599,0.798314268512944,"{'I1': -0.30881923507787334, 'I2': -0.5068631117733711}","{'I1': 0.4221721276592463, 'I2': 0.5255135628165357}","{'I1': 0.11515588582839978, 'I2': 0.034833608356367146}",1M_DPSGD_SVD_50,44.41480094903776,619.6577622890472,1
22.6738711034609,22.614035131389286,0.008754856254856249,0.012624042624042611,-0.5876026741442951,-0.5956626603758025,0.3253401022197644,0.19208625350816844,0.10883751036034384,0.3287,-0.0012002425232314762,-0.6016859852476291,0.2903225806451613,0.2915228231683928,0.19915700737618547,0.8008429926238145,22.430139413972807,22.421494480117428,0.005484027890384296,0.008247842458966167,-0.8182910445875283,-0.8127896348635884,0.2382230364882602,0.17826641842663732,0.0801098961206835,0.4905,-0.008716341505234926,-0.6068133427963094,0.4254992319508449,0.4342155734560798,0.19659332860184528,0.8034066713981547,22.442213286988896,22.40058292926066,0.006372082660747955,0.00942901701641113,-0.7451457516267028,-0.7440143830604592,0.21620239266073352,0.14342648451631837,0.09029912472013783,0.6203,0.009462294884916345,-0.5948517067711248,0.5560675883256528,0.5466052934407365,0.2025741466144376,0.7974258533855624,0.0005,0.2,256,None,2.0,0.4,5,None,1,None,None,1e-05,1.8783211396144512,3.1956289918179923,0.22718419442074597,0.09012934976881595,0.020705024445585606,0.006411856063597399,0.009483751875542953,0.09012934976881595,0.11816527068053134,0.020705024445585606,0.023794446217466042,0.22718419442074597,0.15197856124475861,-0.7535396578702998,-0.7518976898257018,22.456930388338588,22.418824068732857,0.6679,0.5883256528417818,0.5934023782125047,-0.005076725370722901,-0.6031088082901555,0.19844559585492227,0.8015544041450777,"{'I2': -0.47111773386368794, 'I1': -0.29078557484582834}","{'I2': 0.5374831543460353, 'I1': 0.39441634716662816}","{'I2': 0.04006178576788567, 'I1': 0.12241321618618457}",1M_DPSGD_SVD_50,3.029240026896428,884.8509771823883,1
